CALI,DEPT,DEPTH_MD,DTC,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,GR,NPHI,RDEP,RHOB,RMED,X_LOC,Y_LOC,Z_LOC
9.8326396942,1205.771735,1205.7717285,139.3616333,2.0,65000.0,62.292015076,0.4727743566,1.0223838091,1.929531455,0.9627385736,459499.34375,6539422.5,-1174.74292
11.126612663,1205.923735,1205.9237061,138.62393188,2.0,65000.0,64.425598145,0.4895465672,1.041779995,1.9358743429,0.9650529027,459499.34375,6539422.5,-1174.894897
11.937952042,1206.075735,1206.0756836,138.4002533,1.0,65000.0,64.137489319,0.4929109514,1.0794905424,1.93681252,0.9813714623,459499.34375,6539422.5,-1175.046875
11.993528366,1206.227735,1206.2277832,137.70626831,1.0,65000.0,63.579933167,0.4887714982,1.1045291424,1.9342113733,1.0086836815,459499.34375,6539422.5,-1175.198975
12.049105644,1206.379735,1206.3797607,137.1315155,1.0,65000.0,62.808349609,0.4576070011,1.1314257383,1.930483222,1.0385620594,459499.34375,6539422.5,-1175.35083
12.104682922,1206.531735,1206.5317383,136.98350525,1.0,65000.0,62.736545563,0.4494576156,1.144595623,1.9293664694,1.0712530613,459499.34375,6539422.5,-1175.502808
12.185880661,1206.683735,1206.6837158,137.15409851,1.0,65000.0,62.566913605,0.4450784922,1.1314437389,1.9313775301,1.0917116404,459499.34375,6539422.5,-1175.654785
11.317925453,1206.835735,1206.8356934,137.92829895,1.0,65000.0,62.064006805,0.426489532,1.1049770117,1.9365817308,1.0840656757,459499.34375,6539422.5,-1175.806763
10.374643326,1206.987735,1206.987793,138.29896545,1.0,65000.0,61.53099823,0.4133855999,1.0837216377,1.9379593134,1.0680201054,459499.3125,6539422.5,-1175.95874
10.164340973,1207.139735,1207.1397705,139.28823853,1.0,65000.0,60.144523621,0.4178636074,1.0751273632,1.9306137562,1.0597436428,459499.3125,6539422.5,-1176.110718
10.743110657,1207.291735,1207.291748,140.28503418,1.0,65000.0,58.179286957,0.4437224865,1.0604809523,1.915201664,1.0432355404,459499.3125,6539422.5,-1176.262695
11.013222694,1207.443735,1207.4437256,139.59687805,1.0,65000.0,57.500751495,0.4734336734,1.0443202257,1.8974471092,1.0313382149,459499.3125,6539422.5,-1176.414673
10.402243614,1207.595735,1207.5957031,139.68583679,1.0,65000.0,58.38615799,0.5006623268,1.0322066545,1.8848092556,1.0293754339,459499.3125,6539422.5,-1176.566528
9.9677591324,1207.747735,1207.7476807,139.96502686,1.0,65000.0,58.930076599,0.5118796229,1.0032637119,1.8784707785,1.0038229227,459499.3125,6539422.5,-1176.718506
9.8267660141,1207.899735,1207.8997803,140.86071777,1.0,65000.0,58.75894165,0.4911438525,0.9720078111,1.8781346083,0.976524055,459499.3125,6539422.5,-1176.870605
9.77339077,1208.051735,1208.0517578,141.59539795,1.0,65000.0,58.265159607,0.4642707705,0.9611310959,1.881409049,0.9713229537,459499.3125,6539422.5,-1177.022461
9.7934818268,1208.203735,1208.2037354,142.90724182,1.0,65000.0,60.247283936,0.4487201273,0.959158361,1.8869873285,0.969122529,459499.3125,6539422.5,-1177.174438
9.8270168304,1208.355735,1208.3557129,145.16117859,1.0,65000.0,62.03673172,0.4507498443,0.9613309503,1.8944300413,0.9669570327,459499.3125,6539422.5,-1177.326416
9.8376731873,1208.507735,1208.5076904,145.77246094,1.0,65000.0,61.752750397,0.4683248401,0.9687384367,1.9008077383,0.9692869782,459499.3125,6539422.5,-1177.478394
9.8378171921,1208.659735,1208.65979,145.49885559,1.0,65000.0,60.885887146,0.4780879319,0.9788505435,1.9049578905,0.9755481482,459499.3125,6539422.5,-1177.630371
9.8395996094,1208.811735,1208.8117676,144.80932617,1.0,65000.0,62.307762146,0.4873979092,0.9891478419,1.9058815241,0.9839839935,459499.28125,6539422.5,-1177.782349
9.8066806793,1208.963735,1208.9637451,143.55236816,1.0,65000.0,64.476425171,0.4845347106,0.996363759,1.9098123312,0.9904048443,459499.28125,6539422.5,-1177.934326
9.7676973343,1209.115735,1209.1157227,142.46078491,1.0,65000.0,63.35092926,0.4807251096,1.0015544891,1.92083323,0.9947444201,459499.28125,6539422.5,-1178.086304
9.7526378632,1209.267735,1209.2677002,141.69499207,1.0,65000.0,60.360824585,0.4939548969,1.0126742125,1.9363831282,1.005171299,459499.28125,6539422.5,-1178.238281
9.7413635254,1209.419735,1209.4196777,141.29629517,1.0,65000.0,61.161014557,0.4967607856,1.0311975479,1.9529736042,1.0229927301,459499.28125,6539422.5,-1178.390137
9.7319259644,1209.571735,1209.5717773,141.15653992,1.0,65000.0,64.40612793,0.4950097799,1.0563136339,1.9662238359,1.0474629402,459499.28125,6539422.5,-1178.542236
9.7093048096,1209.723735,1209.7237549,141.46072388,1.0,65000.0,65.984092712,0.4995993972,1.0880455971,1.9771485329,1.0778459311,459499.28125,6539422.5,-1178.694092
9.6697263718,1209.875735,1209.8757324,142.00683594,1.0,65000.0,65.193977356,0.5034413934,1.1155403852,1.9836435318,1.1049360037,459499.28125,6539422.5,-1178.846069
9.6170291901,1210.027735,1210.02771,142.06460571,1.0,65000.0,63.504905701,0.5028734207,1.121255517,1.9853440523,1.1112577915,459499.28125,6539422.5,-1178.998047
9.571595192,1210.179735,1210.1796875,141.58268738,1.0,65000.0,63.30979538,0.4754160643,1.1052780151,1.9843258858,1.0947829485,459499.28125,6539422.5,-1179.150024
9.5451431274,1210.331735,1210.3317871,140.633255,1.0,65000.0,63.163963318,0.4577149451,1.084608674,1.9829446077,1.0750318766,459499.28125,6539422.5,-1179.302002
9.5445966721,1210.483735,1210.4837646,140.13677979,1.0,65000.0,63.323032379,0.472874403,1.0689581633,1.984562397,1.0612421036,459499.28125,6539422.5,-1179.453979
9.5708627701,1210.635735,1210.6357422,140.1361084,1.0,65000.0,62.040538788,0.4959567487,1.0570927858,1.9855160713,1.051009059,459499.25,6539422.5,-1179.605957
9.6337623596,1210.787735,1210.7877197,140.1534729,1.0,65000.0,62.334075928,0.5078652501,1.0457984209,1.9834598303,1.0412796736,459499.25,6539422.5,-1179.757935
9.6557435989,1210.939735,1210.9396973,140.62507629,1.0,65000.0,64.397254944,0.4794051945,1.0328336954,1.977971077,1.029455781,459499.25,6539422.5,-1179.909912
9.6241998672,1211.091735,1211.0916748,141.86160278,1.0,65000.0,67.03339386,0.4588981867,1.022891283,1.9711821079,1.0206196308,459499.25,6539422.5,-1180.061768
9.5974111557,1211.243735,1211.2437744,142.22970581,1.0,65000.0,68.388267517,0.4668497443,1.018817544,1.9670693874,1.0173960924,459499.25,6539422.5,-1180.213867
9.5622348785,1211.395735,1211.395752,141.66273499,1.0,65000.0,66.350563049,0.4784718454,1.0143349171,1.965605855,1.014040947,459499.25,6539422.5,-1180.365723
9.5385103226,1211.547735,1211.5477295,141.83047485,1.0,65000.0,65.107749939,0.4989400208,1.0111511946,1.9659680128,1.0117917061,459499.25,6539422.5,-1180.5177
9.5043354034,1211.699735,1211.699707,142.28082275,1.0,65000.0,62.904853821,0.5005704761,1.0112780333,1.9660342932,1.0124971867,459499.25,6539422.5,-1180.669678
9.4847269058,1211.851735,1211.8516846,142.65869141,1.0,65000.0,61.325004578,0.487416774,1.015132308,1.9653609991,1.0171564817,459499.25,6539422.5,-1180.821655
9.4841527939,1212.003735,1212.0037842,142.79942322,1.0,65000.0,61.479408264,0.4723840356,1.0213387012,1.965015769,1.0242911577,459499.25,6539422.5,-1180.973633
9.3999834061,1212.155735,1212.1557617,142.81217957,1.0,65000.0,63.572914124,0.4525061846,1.0233434439,1.9652119875,1.0274471045,459499.25,6539422.5,-1181.12561
9.1665248871,1212.307735,1212.3077393,143.24378967,1.0,65000.0,66.156364441,0.4490436912,1.0178136826,1.9650628567,1.0219221115,459499.21875,6539422.5,-1181.277588
8.9710597992,1212.459735,1212.4597168,142.9490509,1.0,65000.0,66.957710266,0.4399698079,1.0109113455,1.9618566036,1.0126824379,459499.21875,6539422.5,-1181.429565
8.9163169861,1212.611735,1212.6116943,142.42247009,1.0,65000.0,67.296051025,0.4515652955,1.0056511164,1.9535025358,1.0045964718,459499.21875,6539422.5,-1181.581543
8.905002594,1212.763735,1212.7637939,143.27557373,1.0,65000.0,67.149620056,0.4911777675,1.0013349056,1.943456769,0.9982064366,459499.21875,6539422.5,-1181.733521
8.9289236069,1212.915735,1212.9157715,143.66317749,1.0,65000.0,66.65700531,0.506044209,0.9979777336,1.937199831,0.9932221174,459499.21875,6539422.5,-1181.885498
8.9567136765,1213.067735,1213.067749,143.70497131,1.0,65000.0,65.904457092,0.4887115955,0.9959349036,1.932004571,0.9913535118,459499.21875,6539422.5,-1182.037476
8.9142370224,1213.219735,1213.2197266,143.93862915,1.0,65000.0,64.329666138,0.465388298,0.9958634973,1.9249988794,0.9917560816,459499.21875,6539422.5,-1182.189453
8.8513469696,1213.371735,1213.3717041,145.03302002,1.0,65000.0,62.78395462,0.4726975858,0.9954578876,1.9205746651,0.9924857616,459499.21875,6539422.5,-1182.341309
8.8144540787,1213.523735,1213.5236816,147.41108704,1.0,65000.0,61.240211487,0.493914783,0.9922873974,1.9250516891,0.991981566,459499.21875,6539422.5,-1182.493286
8.8275938034,1213.675735,1213.6757813,148.46258545,1.0,65000.0,61.140110016,0.5131519437,0.9858610034,1.9338800907,0.988014698,459499.21875,6539422.5,-1182.645264
8.8080129623,1213.827735,1213.8277588,146.72312927,1.0,65000.0,62.716331482,0.543263793,0.9787976742,1.934124589,0.9838127494,459499.21875,6539422.5,-1182.797241
8.770149231,1213.979735,1213.9797363,145.03259277,1.0,65000.0,64.542388916,0.5577284098,0.9714224935,1.9200466871,0.9773094058,459499.21875,6539422.5,-1182.949219
8.7220344543,1214.131735,1214.1317139,144.48629761,1.0,65000.0,64.276351929,0.5454531908,0.9610548019,1.9008162022,0.966697216,459499.1875,6539422.5,-1183.101196
8.5882740021,1214.283735,1214.2836914,144.76075745,1.0,65000.0,61.836662292,0.50906533,0.9523689151,1.8912576437,0.9581110477,459499.1875,6539422.5,-1183.253174
8.5495100021,1214.435735,1214.435791,145.56036377,1.0,65000.0,58.626728058,0.4889989793,0.9511826634,1.8963581324,0.9570245147,459499.1875,6539422.5,-1183.405151
8.4577703476,1214.587735,1214.5877686,145.3659668,1.0,65000.0,57.886363983,0.4887454212,0.9585799575,1.9068629742,0.9648955464,459499.1875,6539422.5,-1183.557129
8.3256626129,1214.739735,1214.7397461,144.57888794,1.0,65000.0,58.172775269,0.4992477596,0.9695958495,1.9180784225,0.9752979279,459499.1875,6539422.5,-1183.709106
8.2997303009,1214.891735,1214.8917236,143.79469299,1.0,65000.0,58.460987091,0.4997723103,0.9742638469,1.92704916,0.9780997038,459499.1875,6539422.5,-1183.861084
8.2798480988,1215.043735,1215.0437012,143.15304565,1.0,65000.0,59.915504456,0.4954596162,0.9688972235,1.9331610203,0.9708662033,459499.1875,6539422.5,-1184.012939
8.3324890137,1215.195735,1215.1956787,142.52893066,1.0,65000.0,59.951358795,0.4891537726,0.9611433744,1.936178565,0.9603788853,459499.1875,6539422.5,-1184.164917
8.3999004364,1215.347735,1215.3477783,142.51667786,1.0,65000.0,59.332420349,0.4962902665,0.9585707188,1.9366036654,0.9567475319,459499.1875,6539422.5,-1184.317017
8.4542999268,1215.499735,1215.4997559,142.82766724,1.0,65000.0,58.88866806,0.4975373149,0.9655568004,1.9384993315,0.9621973038,459499.1875,6539422.5,-1184.468872
8.5539903641,1215.651735,1215.6517334,142.93409729,1.0,65000.0,60.476959229,0.5006569624,0.9753564596,1.9386894703,0.9724846482,459499.1875,6539422.5,-1184.62085
8.6260232925,1215.803735,1215.8037109,143.04608154,1.0,65000.0,59.358345032,0.5002156496,0.9840466976,1.9356745481,0.9845538139,459499.15625,6539422.5,-1184.772827
8.6709766388,1215.955735,1215.9556885,142.98849487,1.0,65000.0,57.433895111,0.5025687814,0.9901136756,1.9331980944,0.9934253693,459499.15625,6539422.5,-1184.924805
8.6400823593,1216.107735,1216.1077881,143.38197327,1.0,65000.0,56.30065155,0.4924890697,0.9927815795,1.9308650494,0.9974634647,459499.15625,6539422.5,-1185.076782
8.6376180649,1216.259735,1216.2597656,143.2827301,1.0,65000.0,57.375530243,0.4810527265,0.9973604679,1.9283941984,1.0002576113,459499.15625,6539422.5,-1185.22876
8.5610389709,1216.411735,1216.4117432,143.68965149,1.0,65000.0,58.441093445,0.4852475822,1.0016591549,1.9275300503,1.0027601719,459499.15625,6539422.5,-1185.380737
8.3958959579,1216.563735,1216.5637207,144.18054199,1.0,65000.0,59.474601746,0.4978075027,1.0038069487,1.932667613,1.0032688379,459499.15625,6539422.5,-1185.532715
8.2475099564,1216.715735,1216.7156982,143.97045898,1.0,65000.0,60.895828247,0.5068114996,0.9953294992,1.9407294989,0.9938200712,459499.15625,6539422.5,-1185.68457
8.1489887238,1216.867735,1216.8676758,144.90692139,1.0,65000.0,64.098754883,0.5242871046,0.9801809192,1.943136692,0.9773690701,459499.15625,6539422.5,-1185.836548
8.1050977707,1217.019735,1217.0197754,145.52856445,1.0,65000.0,65.431564331,0.5306987762,0.9670988321,1.9354889393,0.9642999172,459499.15625,6539422.5,-1185.988647
8.1955451965,1217.171735,1217.1717529,145.39584351,1.0,65000.0,65.347549438,0.5117520094,0.9570785761,1.9142023325,0.9529997706,459499.15625,6539422.5,-1186.140503
8.2859916687,1217.323735,1217.3237305,144.96185303,1.0,65000.0,63.743427277,0.4917648137,0.9413861632,1.891933322,0.936612308,459499.15625,6539422.5,-1186.29248
8.4261722565,1217.475735,1217.475708,144.80429077,1.0,65000.0,61.741424561,0.4802419841,0.924113214,1.8766615391,0.9218754768,459499.15625,6539422.5,-1186.444458
8.604268074,1217.627735,1217.6276855,145.94561768,1.0,65000.0,60.77060318,0.4886109829,0.9157376289,1.8703993559,0.9170541167,459499.125,6539422.5,-1186.596436
8.7079906464,1217.779735,1217.7797852,146.82493591,1.0,65000.0,61.142051697,0.5017335415,0.9142198563,1.8688304424,0.9181124568,459499.125,6539422.5,-1186.748413
8.7732286453,1217.931735,1217.9317627,147.26817322,1.0,65000.0,60.595661163,0.519636035,0.9117162824,1.8659455776,0.9190210104,459499.125,6539422.5,-1186.900391
8.7554168701,1218.083735,1218.0837402,147.08357239,1.0,65000.0,59.406768799,0.5656237006,0.9064493179,1.8703814745,0.91845119,459499.125,6539422.5,-1187.052368
8.7707061768,1218.235735,1218.2357178,145.90667725,1.0,65000.0,57.325790405,0.576618731,0.902836144,1.8767101765,0.9158838987,459499.125,6539422.5,-1187.204346
8.8039226532,1218.387735,1218.3876953,145.9143219,1.0,65000.0,56.486824036,0.5751296878,0.8978988528,1.8810302019,0.9096190333,459499.125,6539422.5,-1187.356201
8.84354496,1218.539735,1218.5397949,146.90766907,1.0,65000.0,59.99124527,0.5428232551,0.8922137022,1.8809494972,0.9044010639,459499.125,6539422.5,-1187.508301
8.8559865952,1218.691735,1218.6917725,146.84431458,1.0,65000.0,59.710632324,0.5432277322,0.8921620846,1.8774964809,0.9035551548,459499.125,6539422.5,-1187.660278
8.8621997833,1218.843735,1218.84375,146.46907043,1.0,65000.0,62.039413452,0.5690398216,0.8925002217,1.8749210835,0.9030555487,459499.125,6539422.5,-1187.812256
8.8608636856,1218.995735,1218.9957275,146.37957764,1.0,65000.0,60.604347229,0.5648055673,0.8896944523,1.8759691715,0.8979684114,459499.125,6539422.5,-1187.964111
8.8406715393,1219.147735,1219.1477051,146.16798401,1.0,65000.0,60.069103241,0.5449938774,0.8902785778,1.8793958426,0.8947346807,459499.125,6539422.5,-1188.116089
8.8156003952,1219.299735,1219.2996826,144.29119873,1.0,65000.0,58.756759644,0.5048668385,0.8921321034,1.8786000013,0.8943983912,459499.09375,6539422.5,-1188.267944
8.8168592453,1219.451735,1219.4517822,145.19812012,1.0,65000.0,58.358654022,0.5152077675,0.8910674453,1.877307415,0.8926365972,459499.09375,6539422.5,-1188.4198
8.8305826187,1219.603735,1219.6037598,146.83566284,1.0,65000.0,60.301086426,0.5256698132,0.8931022882,1.8747986555,0.8934076428,459499.09375,6539422.5,-1188.571777
8.8755750656,1219.755735,1219.7557373,147.58598328,1.0,65000.0,61.904705048,0.50213027,0.9001805782,1.874347806,0.8989631534,459499.09375,6539422.5,-1188.723755
8.9287519455,1219.907735,1219.9077148,147.77960205,1.0,65000.0,61.109237671,0.489884913,0.9059095979,1.8708950281,0.9025943279,459499.09375,6539422.5,-1188.87561
8.9695825577,1220.059735,1220.0596924,145.64564514,1.0,65000.0,60.366451263,0.4777925611,0.9111347198,1.8656644821,0.9066311121,459499.09375,6539422.5,-1189.027466
9.0414609909,1220.211735,1220.211792,145.08401489,1.0,65000.0,56.144886017,0.4789214134,0.9253529906,1.8636770248,0.921785593,459499.09375,6539422.5,-1189.179321
9.0836715698,1220.363735,1220.3637695,145.58605957,1.0,65000.0,54.798553467,0.4823729098,0.938788712,1.8638319969,0.9351453781,459499.09375,6539422.5,-1189.331177
9.1020812988,1220.515735,1220.5157471,146.52252197,1.0,65000.0,54.897331238,0.5026920438,0.9289886951,1.864479661,0.9210369587,459499.0625,6539422.5,-1189.483154
9.1254997253,1220.667735,1220.6677246,147.01756287,1.0,65000.0,59.305919647,0.5174706578,0.9087267518,1.862744689,0.8994374871,459499.0625,6539422.5,-1189.635132
9.1254997253,1220.819735,1220.8197021,146.00709534,1.0,65000.0,62.181304932,0.5021376014,0.8994144201,1.8633238077,0.8908451796,459499.0625,6539422.5,-1189.786987
9.1393346786,1220.971735,1220.9716797,146.11933899,1.0,65000.0,61.012802124,0.4733034968,0.8953227401,1.8669270277,0.8866088986,459499.0625,6539422.5,-1189.938843
9.18450737,1221.123735,1221.1237793,146.07922363,1.0,65000.0,56.759563446,0.4771925211,0.8920409083,1.8710353374,0.8827803731,459499.0625,6539422.5,-1190.090698
9.2093172073,1221.275735,1221.2757568,146.74848938,1.0,65000.0,55.975570679,0.4938199222,0.8887597322,1.8721398115,0.8789396286,459499.0625,6539422.5,-1190.242676
9.1968584061,1221.427735,1221.4277344,146.69998169,1.0,65000.0,56.142326355,0.4923000634,0.8853730559,1.8729052544,0.8744838834,459499.0625,6539422.5,-1190.394653
9.1947774887,1221.579735,1221.5797119,145.99951172,1.0,65000.0,55.343418121,0.4922351539,0.8822358251,1.8767294884,0.8709589243,459499.0625,6539422.5,-1190.546509
9.1663913727,1221.731735,1221.7316895,145.12522888,1.0,65000.0,55.579227448,0.4949423671,0.8826540112,1.8783181906,0.8718882799,459499.0625,6539422.5,-1190.698364
9.1337976456,1221.883735,1221.8837891,144.68525696,1.0,65000.0,56.230857849,0.4900447428,0.8836326599,1.8868961334,0.8753644228,459499.03125,6539422.5,-1190.85022
9.0019464493,1222.035735,1222.0357666,142.82962036,1.0,65000.0,59.188541412,0.4954150021,0.888336122,1.910417676,0.8806648254,459499.03125,6539422.5,-1191.002197
8.7274017334,1222.187735,1222.1877441,142.38566589,1.0,65000.0,59.83889389,0.500518024,0.8935779333,1.9485840797,0.8850678802,459499.03125,6539422.5,-1191.154175
