CALI,DEPT,DEPTH_MD,DTC,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,GR,NPHI,RDEP,RHOB,RMED,X_LOC,Y_LOC,Z_LOC
19.099617004,486.10000085,486.1000061,173.35725403,1.0,65000.0,84.726486206,0.5624793768,1.4703943729,2.1682434082,1.4338009357,423244.53125,6461862.5,-461.096405
19.078100204,486.25200085,486.25201416,173.22343445,1.0,65000.0,81.616928101,0.521686554,1.485024333,2.1595802307,1.4528256655,423244.53125,6461862.5,-461.2484131
19.087717056,486.40400085,486.4039917,172.66333008,1.0,65000.0,77.504898071,0.5115909576,1.4974963665,2.1527926922,1.4600089788,423244.53125,6461862.5,-461.4003906
19.118902206,486.55600085,486.55599976,172.24667358,1.0,65000.0,77.850891113,0.5397371054,1.5046969652,2.1334729195,1.4651269913,423244.53125,6461862.5,-461.5523987
19.140600204,486.70800085,486.70800781,171.89080811,1.0,65000.0,79.824378967,0.5650149584,1.5091018677,2.143134594,1.4858381748,423244.53125,6461862.5,-461.7044067
19.131263733,486.86000085,486.86001587,171.99090576,1.0,65000.0,81.052032471,0.6114487648,1.5115356445,2.1884961128,1.4911322594,423244.53125,6461862.5,-461.8564148
19.109399796,487.01200085,487.01199341,172.70620728,1.0,65000.0,79.8852005,0.6132594347,1.517647028,2.196010828,1.4728250504,423244.53125,6461862.5,-462.0083923
19.104810715,487.16400085,487.16400146,172.98410034,1.0,65000.0,81.779418945,0.5793574452,1.5250885487,2.2581312656,1.4501168728,423244.53125,6461862.5,-462.1604004
19.125659943,487.31600085,487.31600952,173.26686096,1.0,65000.0,82.145744324,0.5541590452,1.5332821608,2.1869814396,1.4313262701,423244.53125,6461862.5,-462.3124084
19.221153259,487.46800085,487.46798706,173.28213501,1.0,65000.0,81.146080017,0.5564132929,1.5386487246,2.2019846439,1.4317210913,423244.53125,6461862.5,-462.464386
19.265600204,487.62000085,487.61999512,173.05282593,1.0,65000.0,77.454772949,0.5456162095,1.5414022207,2.1400482655,1.4513367414,423244.53125,6461862.5,-462.616394
19.265600204,487.77200085,487.77200317,172.55819702,1.0,65000.0,76.438461304,0.5754019022,1.5485007763,2.1478614807,1.4713567495,423244.53125,6461862.5,-462.7684021
19.265600204,487.92400085,487.92401123,172.092453,1.0,65000.0,76.844726563,0.5483444333,1.563076973,2.1525387764,1.4899471998,423244.53125,6461862.5,-462.9204102
19.265600204,488.07600085,488.07598877,171.84780884,1.0,65000.0,77.748344421,0.5798293352,1.5819975138,2.1652729511,1.4963402748,423244.53125,6461862.5,-463.0723877
19.261299133,488.22800085,488.22799683,170.98954773,1.0,65000.0,75.243560791,0.5612400174,1.6003530025,2.1592755318,1.5202805996,423244.53125,6461862.5,-463.2243958
19.245738983,488.38000085,488.38000488,170.45599365,1.0,65000.0,75.130775452,0.5644094348,1.6189415455,2.1599698067,1.5405254364,423244.53125,6461862.5,-463.3764038
19.217496872,488.53200085,488.53201294,170.70820618,1.0,65000.0,75.447723389,0.5475352407,1.6310095787,2.1484854221,1.5539157391,423244.53125,6461862.5,-463.5284119
19.171899796,488.68400085,488.68399048,170.86483765,1.0,65000.0,76.013343811,0.5546751022,1.6382800341,2.1254894733,1.554397583,423244.53125,6461862.5,-463.6803894
19.171899796,488.83600085,488.83599854,170.83512878,1.0,65000.0,76.098518372,0.5847333074,1.6438992023,2.1034319401,1.5617650747,423244.53125,6461862.5,-463.8323975
19.171899796,488.98800085,488.98800659,170.72483826,1.0,65000.0,75.731170654,0.6128678322,1.6475000381,2.097700119,1.5627624989,423244.53125,6461862.5,-463.9844055
19.171899796,489.14000085,489.14001465,171.09161377,1.0,65000.0,78.101356506,0.6088047624,1.6482536793,2.0992074013,1.5632401705,423244.53125,6461862.5,-464.1364136
19.171899796,489.29200085,489.29199219,171.71894836,1.0,65000.0,77.371315002,0.625403583,1.6521501541,2.1034998894,1.5612388849,423244.53125,6461862.5,-464.2883911
19.171899796,489.44400085,489.44400024,172.02410889,1.0,65000.0,76.426902771,0.6143283844,1.6577093601,2.1040093899,1.5474116802,423244.53125,6461862.5,-464.4403992
19.167966843,489.59600085,489.5960083,172.40539551,1.0,65000.0,75.206848145,0.5940268636,1.6584689617,2.1079449654,1.5129117966,423244.53125,6461862.5,-464.5924072
19.160190582,489.74800085,489.74798584,171.44294739,1.0,65000.0,75.939002991,0.5624120235,1.6548285484,2.1108355522,1.5058335066,423244.53125,6461862.5,-464.7443848
19.168050766,489.90000085,489.8999939,169.87545776,1.0,65000.0,73.646125793,0.5463143587,1.6477352381,2.0938262939,1.5415745974,423244.53125,6461862.5,-464.8963928
19.156299591,490.05200085,490.05200195,168.89041138,1.0,65000.0,71.474937439,0.5289406776,1.6400882006,2.0748484135,1.5845561028,423244.53125,6461862.5,-465.0484009
19.156299591,490.20400085,490.20401001,168.58114624,1.0,65000.0,69.200637817,0.4842167497,1.6432420015,2.0498747826,1.5687909126,423244.53125,6461862.5,-465.2004089
19.156299591,490.35600085,490.35598755,168.78253174,1.0,65000.0,70.961860657,0.4746690392,1.6509808302,2.0437958241,1.545730114,423244.53125,6461862.5,-465.3523865
19.156299591,490.50800085,490.50799561,168.82565308,1.0,65000.0,72.766792297,0.4697118998,1.6619648933,2.0587024689,1.5284795761,423244.53125,6461862.5,-465.5043945
19.156299591,490.66000085,490.66000366,168.99188232,1.0,65000.0,78.157791138,0.5408515334,1.6722786427,2.0785672665,1.5397564173,423244.53125,6461862.5,-465.6564026
19.152673721,490.81200085,490.81201172,169.25942993,1.0,65000.0,81.822189331,0.6400411725,1.6772389412,2.0764963627,1.5610064268,423244.53125,6461862.5,-465.8083801
19.14418602,490.96400085,490.96398926,168.93824768,1.0,65000.0,81.191917419,0.6681140661,1.679156661,2.0645000935,1.5835756063,423244.53125,6461862.5,-465.9603577
19.152755737,491.11600085,491.11599731,168.19671631,1.0,65000.0,78.419303894,0.6237751842,1.6802484989,2.0614075661,1.5855816603,423244.53125,6461862.5,-466.1123657
19.140600204,491.26800085,491.26800537,167.94770813,1.0,65000.0,78.609329224,0.540859282,1.6765122414,2.0503535271,1.572682023,423244.53125,6461862.5,-466.2643738
19.140600204,491.42000085,491.42001343,167.05633545,1.0,65000.0,77.167282104,0.5467075109,1.6665397882,2.0496602058,1.5697602034,423244.5,6461862.5,-466.4163818
19.140600204,491.57200085,491.57199097,166.29025269,1.0,65000.0,75.54019928,0.52921772,1.6565002203,2.0599350929,1.5744824409,423244.5,6461862.5,-466.5683594
19.140600204,491.72400085,491.72399902,167.02928162,1.0,65000.0,71.274719238,0.5351527929,1.6497757435,2.0892798901,1.5532981157,423244.5,6461862.5,-466.7203674
19.123994827,491.87600085,491.87600708,168.21722412,1.0,65000.0,73.174209595,0.5398006439,1.6481165886,2.1044914722,1.5132369995,423244.5,6461862.5,-466.8723755
19.016582489,492.02800085,492.02801514,170.07643127,1.0,65000.0,73.164367676,0.5723615289,1.650190115,2.1152000427,1.4700571299,423244.5,6461862.5,-467.0243835
18.834075928,492.18000085,492.17999268,171.5771637,1.0,65000.0,73.001487732,0.5743075609,1.6463727951,2.1180405617,1.4489927292,423244.5,6461862.5,-467.1763611
18.77129364,492.33200085,492.33200073,171.18869019,1.0,65000.0,71.825302124,0.5483004451,1.6307849884,2.1456975937,1.4590158463,423244.5,6461862.5,-467.3283691
18.687690735,492.48400085,492.48400879,170.36817932,1.0,65000.0,72.115104675,0.5582447648,1.612450242,2.240925312,1.5071264505,423244.5,6461862.5,-467.4803467
18.693891525,492.63600085,492.63598633,169.98448181,1.0,65000.0,72.613548279,0.5508672595,1.6025577784,2.3913455009,1.5291450024,423244.5,6461862.5,-467.6323242
18.434955597,492.78800085,492.78799438,170.73962402,1.0,65000.0,70.603317261,0.5629757643,1.6114007235,2.5441098213,1.5078209639,423244.5,6461862.5,-467.7843323
18.278682709,492.94000085,492.94000244,172.79202271,1.0,65000.0,68.924552917,0.5279303789,1.6350241899,2.6691663265,1.4517300129,423244.5,6461862.5,-467.9363403
18.1641922,493.09200085,493.0920105,173.7936554,1.0,65000.0,65.727485657,0.548052907,1.6483999491,2.7808485031,1.4319142103,423244.5,6461862.5,-468.0883484
18.0,493.24400085,493.24398804,173.50619507,1.0,65000.0,66.628456116,0.5479420424,1.6460002661,2.8243625164,1.4377241135,423244.5,6461862.5,-468.2403259
18.0,493.39600085,493.39599609,171.93669128,1.0,65000.0,67.00428772,0.5562640429,1.6327912807,2.8465359211,1.4940949678,423244.5,6461862.5,-468.392334
18.0,493.54800085,493.54800415,171.03742981,1.0,65000.0,69.968261719,0.5302146673,1.6202838421,2.8693504333,1.4931660891,423244.5,6461862.5,-468.544342
18.002826691,493.70000085,493.70001221,172.13105774,1.0,65000.0,70.778999329,0.5133826733,1.6244511604,2.8789000511,1.4651426077,423244.5,6461862.5,-468.6963196
18.021186829,493.85200085,493.85198975,173.14877319,1.0,65000.0,69.660903931,0.5417410135,1.6427414417,2.8768117428,1.4337687492,423244.5,6461862.5,-468.8482971
18.05238533,494.00400085,494.0039978,173.45539856,1.0,65000.0,67.801513672,0.5255857706,1.6599605083,2.8641052246,1.433870554,423244.5,6461862.5,-469.0003052
18.080818176,494.15600085,494.15600586,172.04119873,1.0,65000.0,67.782470703,0.5205914974,1.6744065285,2.848249197,1.4757522345,423244.5,6461862.5,-469.1523132
18.107120514,494.30800085,494.30801392,170.95353699,1.0,65000.0,68.097396851,0.4798309207,1.6824356318,2.831464529,1.4947760105,423244.5,6461862.5,-469.3043213
18.182403564,494.46000085,494.45999146,171.15983582,1.0,65000.0,68.75945282,0.4851576984,1.6876596212,2.7661077976,1.4982753992,423244.5,6461862.5,-469.4562988
18.26023674,494.61200085,494.61199951,171.8600769,1.0,65000.0,68.259864807,0.5546261072,1.6935489178,2.6765465736,1.5266419649,423244.5,6461862.5,-469.6083069
18.431287766,494.76400085,494.76400757,172.51667786,1.0,65000.0,69.408241272,0.5854060054,1.693518877,2.5847389698,1.5431464911,423244.5,6461862.5,-469.7603149
18.680624008,494.91600085,494.91601563,172.13209534,1.0,65000.0,73.647628784,0.601113379,1.6894999743,2.4767391682,1.540618062,423244.5,6461862.5,-469.912323
18.905368805,495.06800085,495.06799316,172.6240387,1.0,65000.0,74.553199768,0.5727943182,1.6897990704,2.3455200195,1.5174173117,423244.5,6461862.5,-470.0643005
19.015836716,495.22000085,495.22000122,175.20497131,1.0,65000.0,72.474563599,0.5519688725,1.6904867887,2.2287151814,1.4817625284,423244.5,6461862.5,-470.2162781
19.192247391,495.37200085,495.37200928,176.80291748,1.0,65000.0,67.160293579,0.5873506069,1.6858043671,2.1606440544,1.461306572,423244.5,6461862.5,-470.3682861
19.218715668,495.52400085,495.52398682,176.71376038,1.0,65000.0,69.329978943,0.5661138296,1.6882333755,2.1261303425,1.4565331936,423244.5,6461862.5,-470.5202637
19.218799591,495.67600085,495.67599487,176.89059448,1.0,65000.0,73.249816895,0.6338000298,1.6915326118,2.0993206501,1.4503611326,423244.5,6461862.5,-470.6722717
19.216533661,495.82800085,495.82800293,177.45085144,1.0,65000.0,76.378761292,0.6408447623,1.6852296591,2.0999522209,1.4643148184,423244.5,6461862.5,-470.8242798
19.205324173,495.98000085,495.98001099,178.27052307,1.0,65000.0,73.605773926,0.6760249734,1.6757729053,2.1058180332,1.4825201035,423244.5,6461862.5,-470.9762878
19.216615677,496.13200085,496.13198853,179.16635132,1.0,65000.0,74.564163208,0.6313889623,1.6621950865,2.0542566776,1.5426813364,423244.5,6461862.5,-471.1282654
19.200971603,496.28400085,496.28399658,179.78161621,1.0,65000.0,74.460281372,0.5955987573,1.6504000425,2.0113446712,1.542098999,423244.5,6461862.5,-471.2802734
19.1875,496.43600085,496.43600464,180.75917053,1.0,65000.0,75.736053467,0.5630174279,1.6515771151,1.9828350544,1.5003435612,423244.46875,6461862.5,-471.4322815
19.1875,496.58800085,496.5880127,182.084198,1.0,65000.0,73.042236328,0.5961176753,1.6576639414,1.9729493856,1.4226909876,423244.46875,6461862.5,-471.584259
19.1875,496.74000085,496.73999023,182.7046814,1.0,65000.0,74.369567871,0.5934314132,1.6457378864,1.9751015902,1.3971334696,423244.46875,6461862.5,-471.7362366
19.1875,496.89200085,496.89199829,182.10543823,1.0,65000.0,73.117614746,0.6570205688,1.6319483519,1.9856424332,1.4093085527,423244.46875,6461862.5,-471.8882446
19.1875,497.04400085,497.04400635,182.33132935,1.0,65000.0,72.960510254,0.6174197197,1.6170530319,2.0397748947,1.4189237356,423244.46875,6461862.5,-472.0402527
19.185617447,497.19600085,497.1960144,183.4679718,1.0,65000.0,69.268280029,0.6777279377,1.6023913622,2.0784173012,1.4315382242,423244.46875,6461862.5,-472.1922607
19.171899796,497.34800085,497.34799194,183.27740479,1.0,65000.0,70.430526733,0.6287327409,1.6027448177,2.1259977818,1.4246143103,423244.46875,6461862.5,-472.3442383
19.17370224,497.50000085,497.5,183.48077393,1.0,65000.0,71.572471619,0.661558032,1.6114155054,2.1481804848,1.4303532839,423244.46875,6461862.5,-472.4962463
19.1875,497.65200085,497.65200806,182.95729065,1.0,65000.0,73.59777832,0.6426531076,1.6128531694,2.1482610703,1.429246664,423244.46875,6461862.5,-472.6482544
19.185779572,497.80400085,497.8039856,181.27590942,1.0,65000.0,73.950782776,0.6488298774,1.617949605,2.1696400642,1.4424803257,423244.46875,6461862.5,-472.8002319
19.170221329,497.95600085,497.95599365,180.03729248,1.0,65000.0,74.616287231,0.6641702056,1.6239999533,2.2399559021,1.4500381947,423244.46875,6461862.5,-472.95224
19.154651642,498.10800085,498.10800171,179.48826599,1.0,65000.0,74.90512085,0.6732122302,1.6241048574,2.3311057091,1.44183743,423244.46875,6461862.5,-473.1042175
19.039941788,498.26000085,498.26000977,177.67095947,1.0,65000.0,73.584869385,0.7062469125,1.6252965927,2.4141283035,1.4549999237,423244.46875,6461862.5,-473.2562256
18.131393433,498.41200085,498.4119873,176.14730835,1.0,65000.0,73.803062439,0.6661068797,1.627122879,2.188680172,1.464065671,423244.46875,6461862.5,-473.4082031
18.003452301,498.56400085,498.56399536,175.97727966,1.0,65000.0,74.200378418,0.6001964808,1.6199153662,2.1442711353,1.4727054834,423244.46875,6461862.5,-473.5602112
18.984552383,498.71600085,498.71600342,175.79286194,1.0,65000.0,72.982505798,0.5895887613,1.6181999445,1.9546420574,1.4551945925,423244.46875,6461862.5,-473.7122192
19.681308746,498.86800085,498.86801147,174.9894104,1.0,65000.0,43.47454071,0.5709990859,1.6181081533,1.8964854479,1.455732584,423244.46875,6461862.5,-473.8642273
19.121456146,499.02000085,499.01998901,174.76463318,1.0,30000.0,43.141117096,0.5895563364,1.6173694134,1.8294478655,1.451671958,423244.46875,6461862.5,-474.0162048
18.75478363,499.17200085,499.17199707,174.51020813,1.0,30000.0,39.169815063,0.5169374943,1.6198614836,1.8338478804,1.4471268654,423244.46875,6461862.5,-474.1682129
18.631433487,499.32400085,499.32400513,172.963974,1.0,30000.0,39.155239105,0.5186967254,1.6282271147,1.843781352,1.4453839064,423244.46875,6461862.5,-474.3202209
18.513534546,499.47600085,499.47601318,171.99217224,1.0,30000.0,37.622817993,0.5022168159,1.6320437193,1.8558485508,1.4484446049,423244.46875,6461862.5,-474.472229
18.312591553,499.62800085,499.62799072,171.99655151,1.0,30000.0,39.489898682,0.5404036641,1.6350283623,1.8720214367,1.4753857851,423244.46875,6461862.5,-474.624176
18.293474197,499.78000085,499.77999878,172.09432983,1.0,30000.0,37.031303406,0.5598637462,1.6376999617,1.8836903572,1.5087331533,423244.46875,6461862.5,-474.7761841
18.053318024,499.93200085,499.93200684,171.91423035,1.0,30000.0,39.634712219,0.5423724055,1.6374135017,1.8952932358,1.5319135189,423244.46875,6461862.5,-474.9281921
17.925331116,500.08400085,500.08401489,171.24980164,1.0,30000.0,39.14799118,0.5669409633,1.6338000298,1.9053708315,1.5274717808,423244.46875,6461862.5,-475.0802002
17.781564713,500.23600085,500.23599243,170.78256226,1.0,30000.0,41.367984772,0.4965318739,1.6336023808,1.9054346085,1.5155370235,423244.46875,6461862.5,-475.2321777
18.048997879,500.38800085,500.38800049,170.80102539,1.0,30000.0,39.499069214,0.4918937683,1.6303827763,1.8930237293,1.4979944229,423244.46875,6461862.5,-475.3841858
18.844955444,500.54000085,500.54000854,171.26170349,1.0,30000.0,38.6900177,0.4436939657,1.6225727797,1.8844920397,1.4538683891,423244.46875,6461862.5,-475.5361938
20.353328705,500.69200085,500.69198608,172.07397461,1.0,30000.0,40.108024597,0.5152031779,1.6155539751,1.8804855347,1.4355603456,423244.46875,6461862.5,-475.6881714
21.7178936,500.84400085,500.84399414,171.79524231,1.0,30000.0,39.879863739,0.5401467681,1.6046515703,1.889097929,1.4383641481,423244.46875,6461862.5,-475.8401794
21.674713135,500.99600085,500.9960022,171.80651855,1.0,30000.0,40.487628937,0.5635721087,1.5902109146,1.8810046911,1.4692789316,423244.46875,6461862.5,-475.992157
21.249729156,501.14800085,501.14801025,171.71891785,1.0,30000.0,40.927127838,0.530538857,1.5801525116,1.8826479912,1.476221323,423244.46875,6461862.5,-476.144165
22.406856537,501.30000085,501.29998779,171.71466064,1.0,30000.0,43.118144989,0.5007437468,1.580950737,1.8793179989,1.4532492161,423244.46875,6461862.5,-476.2961426
23.022035599,501.45200085,501.45199585,171.98995972,1.0,30000.0,45.301422119,0.5035823584,1.5778691769,1.8676913977,1.455958724,423244.46875,6461862.5,-476.4481506
23.142412186,501.60400085,501.60400391,172.09996033,1.0,30000.0,43.726394653,0.4687510133,1.5732444525,1.8572266102,1.4535799026,423244.4375,6461862.5,-476.6001587
22.859540939,501.75600085,501.75601196,171.29324341,1.0,30000.0,41.868438721,0.5110316277,1.5741202831,1.8535839319,1.4631611109,423244.4375,6461862.5,-476.7521667
23.157360077,501.90800085,501.9079895,170.61009216,1.0,30000.0,41.583538055,0.5210182667,1.5722999573,1.8556140661,1.4456865788,423244.4375,6461862.5,-476.9041443
21.656871796,502.06000085,502.05999756,170.35353088,1.0,30000.0,38.315673828,0.5806353092,1.5725126266,1.857828021,1.4317742586,423244.4375,6461862.5,-477.0561523
21.683055878,502.21200085,502.21200562,169.40971375,1.0,30000.0,39.240055084,0.5940707922,1.5785659552,1.8422014713,1.4601327181,423244.4375,6461862.5,-477.2081604
21.960727692,502.36400085,502.36401367,169.41378784,1.0,30000.0,39.962352753,0.5752029419,1.5920759439,1.824742198,1.463868618,423244.4375,6461862.5,-477.3601379
20.77829361,502.51600085,502.51599121,169.05697632,1.0,30000.0,43.644733429,0.5435589552,1.6009070873,1.8107665777,1.4630694389,423244.4375,6461862.5,-477.5121155
21.726587296,502.66800085,502.66799927,168.27409363,1.0,30000.0,44.238693237,0.5135753751,1.6113786697,1.8165024519,1.4701566696,423244.4375,6461862.5,-477.6641235
22.018917084,502.82000085,502.82000732,168.05513,1.0,30000.0,41.418186188,0.4573467076,1.6141844988,1.8203684092,1.5215377808,423244.4375,6461862.5,-477.8161316
22.192501068,502.97200085,502.97201538,168.49060059,1.0,30000.0,38.05222702,0.4712081552,1.6092765331,1.8231601715,1.5642948151,423244.4375,6461862.5,-477.9681396
23.845809937,503.12400085,503.12399292,168.72883606,1.0,30000.0,39.077457428,0.4495559037,1.6034104824,1.8213895559,1.5539325476,423244.4375,6461862.5,-478.1201172
21.442251205,503.27600085,503.27600098,168.99478149,1.0,30000.0,41.616188049,0.5226608515,1.598387599,1.8262000084,1.5123485327,423244.4375,6461862.5,-478.2721252
21.610515594,503.42800085,503.42800903,168.90722656,1.0,30000.0,44.949367523,0.5392516255,1.584758997,1.8261611462,1.4898462296,423244.4375,6461862.5,-478.4241333
21.718723297,503.58000085,503.57998657,168.12333679,1.0,30000.0,41.080493927,0.5508855581,1.5662186146,1.8231999874,1.4628299475,423244.4375,6461862.5,-478.5761108
23.207389832,503.73200085,503.73199463,168.93998718,1.0,30000.0,39.80317688,0.5594682097,1.5487238169,1.8231929541,1.4558314085,423244.4375,6461862.5,-478.7280884
21.76281929,503.88400085,503.88400269,169.42651367,1.0,30000.0,38.62348175,0.605920732,1.539068222,1.822252512,1.4217840433,423244.4375,6461862.5,-478.8800964
21.250513077,504.03600085,504.03601074,169.50654602,1.0,30000.0,38.341316223,0.5912252665,1.5331786871,1.8134652376,1.4004080296,423244.4375,6461862.5,-479.0321045
21.437543869,504.18800085,504.18798828,169.85133362,1.0,30000.0,37.437526703,0.5639960766,1.5253994465,1.8008003235,1.4033041,423244.4375,6461862.5,-479.184082
21.967134476,504.34000085,504.33999634,169.57835388,1.0,30000.0,37.780315399,0.5167220235,1.5176200867,1.8056873083,1.4529718161,423244.4375,6461862.5,-479.3360901
21.067237854,504.49200085,504.49200439,169.15274048,1.0,30000.0,40.858821869,0.5243592262,1.5127255917,1.8008255959,1.4725974798,423244.4375,6461862.5,-479.4880981
20.271726608,504.64400085,504.64401245,169.42008972,1.0,30000.0,41.712215424,0.5588332415,1.5155776739,1.7891899347,1.4532506466,423244.4375,6461862.5,-479.6401062
20.157428741,504.79600085,504.79598999,169.08705139,1.0,30000.0,40.23431015,0.5590999722,1.5271790028,1.7774220705,1.4183629751,423244.4375,6461862.5,-479.7920837
20.49553299,504.94800085,504.94799805,169.76148987,1.0,30000.0,41.267490387,0.5437027812,1.5389466286,1.7657520771,1.4044780731,423244.4375,6461862.5,-479.9440918
20.669208527,505.10000085,505.1000061,169.60194397,1.0,30000.0,42.204124451,0.4738082588,1.5419546366,1.7665843964,1.4302866459,423244.4375,6461862.5,-480.0960693
21.315889359,505.25200085,505.25201416,168.87782288,1.0,30000.0,43.629981995,0.4999910295,1.5381714106,1.7771041393,1.4556349516,423244.4375,6461862.5,-480.2480774
