CALI,DEPT,DEPTH_MD,DTC,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,GR,NPHI,RDEP,RHOB,RMED,X_LOC,Y_LOC,Z_LOC
14.888938904,2141.6775993,2141.6774902,81.655487061,2.0,70000.0,73.451675415,0.3082900643,0.6824351549,2.383559227,0.5910419226,460437.5,6453743.0,-2101.38623
15.034625053,2141.8295993,2141.8295898,81.795562744,2.0,70000.0,78.631507874,0.3387366831,0.6430885196,2.3849568367,0.541379869,460437.5,6453743.0,-2101.53833
15.260660172,2141.9815993,2141.9816895,82.119186401,2.0,70000.0,80.698928833,0.3223184347,0.6663025022,2.4136536121,0.5297619104,460437.5,6453743.0,-2101.69043
15.587445259,2142.1335993,2142.1335449,82.611801147,2.0,70000.0,74.584915161,0.2833472788,0.7307528257,2.3434929848,0.5578842163,460437.5,6453743.0,-2101.842041
15.908328056,2142.2855993,2142.2856445,83.008583069,2.0,70000.0,76.34186554,0.3026303053,0.7213714123,2.3171887398,0.5638814569,460437.53125,6453743.0,-2101.994141
16.219228745,2142.4375993,2142.4375,83.048049927,2.0,70000.0,83.367263794,0.3204433024,0.6761664748,2.3511500359,0.5362195373,460437.53125,6453743.0,-2102.145996
16.518287659,2142.5895993,2142.5895996,82.960136414,2.0,70000.0,79.572990417,0.8173101544,0.6311568022,2.3255343437,0.5084667206,460437.53125,6453743.0,-2102.298096
16.74225235,2142.7415993,2142.7416992,83.166854858,2.0,70000.0,75.885276794,0.5523382425,0.5993178487,2.3022937775,0.4812321663,460437.53125,6453743.0,-2102.450195
16.816007614,2142.8935993,2142.8935547,83.613418579,2.0,70000.0,78.488319397,0.353589803,0.5898660421,2.353728056,0.4677919447,460437.53125,6453743.0,-2102.602051
16.846244812,2143.0455993,2143.0456543,83.974769592,2.0,70000.0,82.988464355,0.3872851729,0.6090169549,2.3738605976,0.4713683724,460437.53125,6453743.0,-2102.753906
16.880681992,2143.1975993,2143.1975098,84.128601074,2.0,70000.0,87.466239929,0.4348616004,0.6509506702,2.3862161636,0.4908633232,460437.53125,6453743.0,-2102.905762
16.903484344,2143.3495993,2143.3496094,84.140388489,2.0,70000.0,83.563751221,0.4631434083,0.6966428161,2.3804476261,0.5210440159,460437.53125,6453743.0,-2103.057861
16.915212631,2143.5015993,2143.501709,84.099151611,2.0,70000.0,79.888336182,0.4112868309,0.7250748277,2.3669536114,0.5424986482,460437.53125,6453743.0,-2103.209961
16.895547867,2143.6535993,2143.6535645,84.046737671,2.0,70000.0,78.46030426,0.3347066939,0.7138284445,2.3604428768,0.5375931859,460437.53125,6453743.0,-2103.361816
16.865381241,2143.8055993,2143.8056641,83.978179932,2.0,70000.0,79.077896118,0.2932946682,0.6342163682,2.3711173534,0.4987614751,460437.5625,6453743.0,-2103.513916
16.848291397,2143.9575993,2143.9575195,83.912315369,2.0,70000.0,80.931289673,0.5620300174,0.5561932325,2.3858401775,0.4489855468,460437.5625,6453743.0,-2103.665771
16.800994873,2144.1095993,2144.1096191,83.9010849,2.0,70000.0,82.685760498,0.480558157,0.5218653083,2.3639235497,0.4201561511,460437.5625,6453743.0,-2103.817871
16.692350388,2144.2615993,2144.2617188,83.912567139,2.0,70000.0,79.459403992,0.3486812413,0.5179161429,2.3537733555,0.4116958678,460437.5625,6453743.0,-2103.969971
16.608932495,2144.4135993,2144.4135742,83.821060181,2.0,70000.0,79.584602356,0.3486049473,0.5364609361,2.3190891743,0.4200851619,460437.5625,6453743.0,-2104.121582
16.42883873,2144.5655993,2144.5656738,83.513320923,2.0,70000.0,78.367164612,0.3667873144,0.5794996023,2.347135067,0.4405907989,460437.5625,6453743.0,-2104.273682
15.728790283,2144.7175993,2144.7175293,83.197021484,2.0,70000.0,73.424499512,0.4056044221,0.6295238733,2.2541911602,0.4694055319,460437.5625,6453743.0,-2104.425537
14.634268761,2144.8695993,2144.8696289,83.19291687,2.0,70000.0,70.999633789,0.4066438377,0.6884584427,2.3224534988,0.505943656,460437.5625,6453743.0,-2104.577637
14.48348999,2145.0215993,2145.0214844,83.423416138,2.0,70000.0,71.737419128,0.4645743668,0.7548484802,2.2735974789,0.5110412836,460437.5625,6453743.0,-2104.729492
14.998345375,2145.1735993,2145.173584,83.672424316,2.0,70000.0,75.747886658,0.5570527911,0.7908297777,2.1985845566,0.5204742551,460437.5625,6453743.0,-2104.881592
15.185824394,2145.3255993,2145.3256836,84.275001526,2.0,70000.0,74.76978302,0.6527033448,0.7777433991,2.3092861176,0.5160059929,460437.5625,6453743.0,-2105.033691
15.217784882,2145.4775993,2145.4775391,85.374000549,2.0,70000.0,72.692367554,0.3537274003,0.7125742435,2.2586886883,0.5003148913,460437.59375,6453743.0,-2105.185547
15.660042763,2145.6295993,2145.6296387,86.593223572,2.0,70000.0,76.013145447,0.3509424031,0.6487086415,2.2396376133,0.4860351384,460437.59375,6453743.0,-2105.337402
16.463048935,2145.7815993,2145.7814941,87.510932922,2.0,70000.0,75.983825684,0.3696287572,0.5966191292,2.1844546795,0.4892523885,460437.59375,6453743.0,-2105.489258
16.912000656,2145.9335993,2145.9335938,87.93914032,2.0,70000.0,82.755134583,0.4437216222,0.6073721051,2.1763939857,0.4966616333,460437.59375,6453743.0,-2105.641357
17.008371353,2146.0855993,2146.0856934,87.98135376,2.0,70000.0,81.402702332,0.4307523966,0.6536455154,2.2355933189,0.4881346226,460437.59375,6453743.0,-2105.793457
16.965320587,2146.2375993,2146.2375488,87.68838501,2.0,70000.0,76.504768372,0.460481137,0.715466857,2.2534241676,0.4863454103,460437.59375,6453743.0,-2105.945313
16.923818588,2146.3895993,2146.3896484,87.082069397,2.0,70000.0,80.064964294,0.5395694375,0.7316712737,2.254961729,0.4920229912,460437.59375,6453743.0,-2106.097412
16.934108734,2146.5415993,2146.5415039,86.344848633,2.0,70000.0,77.05254364,0.7918112278,0.7307451367,2.2717378139,0.4928229153,460437.59375,6453743.0,-2106.249268
16.9412117,2146.6935993,2146.6936035,85.912780762,2.0,70000.0,78.658233643,0.5164023042,0.72010535,2.2704184055,0.4919807613,460437.59375,6453743.0,-2106.401367
16.937597275,2146.8455993,2146.8457031,85.895324707,2.0,70000.0,78.14730072,0.4381819665,0.7086921334,2.2761454582,0.492967248,460437.59375,6453743.0,-2106.553223
16.938764572,2146.9975993,2146.9975586,85.94178009,2.0,70000.0,80.349723816,0.5539764762,0.7065725327,2.2970733643,0.496001035,460437.625,6453743.0,-2106.705078
16.907648087,2147.1495993,2147.1496582,85.711235046,2.0,70000.0,76.987716675,0.5267508626,0.7141335011,2.2938203812,0.5027134418,460437.625,6453743.0,-2106.857178
16.875343323,2147.3015993,2147.3015137,84.997467041,2.0,70000.0,73.826477051,0.5046260357,0.7182861567,2.2999773026,0.5082907081,460437.625,6453743.0,-2107.009033
16.819982529,2147.4535993,2147.4536133,83.77973175,2.0,70000.0,76.521141052,0.4580566883,0.7481088638,2.320040226,0.5162323117,460437.625,6453743.0,-2107.161133
16.506490707,2147.6055993,2147.6057129,82.291137695,2.0,70000.0,78.623634338,0.4338689446,0.82722646,2.3583221436,0.5356333852,460437.625,6453743.0,-2107.313232
15.747105598,2147.7575993,2147.7575684,80.623252869,2.0,70000.0,76.078788757,0.4885305464,0.9289312363,2.3586680889,0.5853714347,460437.625,6453743.0,-2107.465088
14.891899109,2147.9095993,2147.909668,78.99294281,2.0,70000.0,75.756828308,0.4509113133,1.006967783,2.3485834599,0.6396391988,460437.625,6453743.0,-2107.617188
14.176174164,2148.0615993,2148.0615234,77.655944824,2.0,70000.0,75.987670898,0.3939473033,1.0655796528,2.3393390179,0.675835669,460437.625,6453743.0,-2107.768799
13.814990997,2148.2135993,2148.213623,76.714683533,2.0,70000.0,74.013435364,0.3582981825,1.1001807451,2.3781509399,0.6980388761,460437.625,6453743.0,-2107.920898
13.730091095,2148.3655993,2148.3654785,76.246910095,2.0,70000.0,73.960105896,0.3774110079,1.16862607,2.4316120148,0.7377303243,460437.625,6453743.0,-2108.072754
13.546628952,2148.5175993,2148.5175781,76.149398804,2.0,70000.0,69.315292358,0.3720307052,1.2287882566,2.4482278824,0.7843669057,460437.625,6453743.0,-2108.224854
13.138551712,2148.6695993,2148.6696777,76.296279907,2.0,70032.0,65.966850281,0.2782125771,1.2673153877,2.3890178204,0.809923172,460437.65625,6453743.0,-2108.376953
12.847790718,2148.8215993,2148.8215332,76.440765381,2.0,70032.0,64.64201355,0.2303912044,1.2753529549,2.3783578873,0.8126087785,460437.65625,6453743.0,-2108.528809
12.785989761,2148.9735993,2148.9736328,76.715278625,2.0,70032.0,62.083530426,0.2513940036,1.2381086349,2.416690588,0.7814509273,460437.65625,6453743.0,-2108.680908
12.776091576,2149.1255993,2149.1254883,77.621047974,2.0,70032.0,61.706386566,0.3127946854,1.236251235,2.3835475445,0.7629645467,460437.65625,6453743.0,-2108.832764
12.803455353,2149.2775993,2149.2775879,79.302444458,2.0,70032.0,61.350841522,0.3112452924,1.353746295,2.3913033009,0.7998533249,460437.65625,6453743.0,-2108.984619
12.823835373,2149.4295993,2149.4296875,81.006217957,2.0,70032.0,74.287605286,0.2451135665,1.4678218365,2.3989081383,0.8573809266,460437.65625,6453743.0,-2109.136719
12.811115265,2149.5815993,2149.581543,82.143157959,2.0,70032.0,72.013565063,0.2514223456,1.4589416981,2.4531507492,0.8629456758,460437.65625,6453743.0,-2109.288574
12.683138847,2149.7335993,2149.7336426,82.748443604,2.0,70032.0,68.546295166,0.2653618753,1.3247736692,2.471095562,0.8125661612,460437.65625,6453743.0,-2109.440674
12.409334183,2149.8855993,2149.885498,82.691314697,2.0,70032.0,65.944160461,0.2528472245,1.1373119354,2.3788177967,0.7182881236,460437.65625,6453743.0,-2109.592529
12.117184639,2150.0375993,2150.0375977,81.285591125,2.0,70032.0,63.24489212,0.2418715805,1.0553867817,2.3431863785,0.6565459967,460437.65625,6453743.0,-2109.744629
11.8474226,2150.1895993,2150.1896973,78.93598938,2.0,70032.0,61.691413879,0.2534932494,1.0869735479,2.3300907612,0.6647515893,460437.6875,6453743.0,-2109.896729
11.202807426,2150.3415993,2150.3415527,76.930854797,2.0,70032.0,53.139793396,0.2720539868,1.2148959637,2.3501684666,0.7155685425,460437.6875,6453743.0,-2110.048584
10.043439865,2150.4935993,2150.4936523,75.736968994,2.0,70032.0,45.538639069,0.2931809425,1.3086630106,2.3165111542,0.7733895183,460437.6875,6453743.0,-2110.200684
9.3461179733,2150.6455993,2150.6455078,75.344833374,2.0,70032.0,42.798164368,0.2586893141,1.2339982986,2.335955143,0.7691218257,460437.6875,6453743.0,-2110.352539
9.1455173492,2150.7975993,2150.7976074,75.673355103,2.0,70032.0,45.623691559,0.2329764664,1.1822392941,2.361232996,0.7426119447,460437.6875,6453743.0,-2110.504395
9.0238990784,2150.9495993,2150.949707,76.630989075,2.0,70032.0,46.430595398,0.2405990064,1.1734439135,2.3553373814,0.7360783219,460437.6875,6453743.0,-2110.656494
8.9532747269,2151.1015993,2151.1015625,77.911003113,2.0,70032.0,43.28194046,0.2602693737,1.2381339073,2.3635509014,0.7509581447,460437.6875,6453743.0,-2110.80835
8.9422006607,2151.2535993,2151.2536621,79.281448364,2.0,70032.0,41.56073761,0.2378335595,1.3088014126,2.3554701805,0.7854059935,460437.6875,6453743.0,-2110.960449
8.9259910583,2151.4055993,2151.4055176,80.50062561,1.0,70032.0,42.640453339,0.2216317356,1.2656447887,2.3938953876,0.7823680639,460437.6875,6453743.0,-2111.112305
8.901389122,2151.5575993,2151.5576172,81.312477112,1.0,70032.0,49.061038971,0.2202612013,1.2045471668,2.3709309101,0.7452257872,460437.6875,6453743.0,-2111.264404
8.8961791992,2151.7095993,2151.7097168,81.704162598,1.0,70032.0,49.976963043,0.2227542698,1.1239389181,2.3410260677,0.7061232328,460437.6875,6453743.0,-2111.416504
8.8967933655,2151.8615993,2151.8615723,81.644012451,1.0,70032.0,45.818458557,0.2208078504,1.097078681,2.3296506405,0.6795768738,460437.71875,6453743.0,-2111.568115
8.889872551,2152.0135993,2152.0136719,81.028663635,1.0,70032.0,45.309692383,0.2226374894,1.1059492826,2.3470368385,0.6670897603,460437.71875,6453743.0,-2111.720215
8.8872776031,2152.1655993,2152.1655273,79.64616394,1.0,70032.0,46.396636963,0.2384297848,1.0741900206,2.3478848934,0.6481193304,460437.71875,6453743.0,-2111.87207
8.8877916336,2152.3175993,2152.317627,77.784088135,1.0,70032.0,46.87972641,0.2301862836,1.0370069742,2.3438937664,0.6235449314,460437.71875,6453743.0,-2112.02417
8.8786001205,2152.4695993,2152.4694824,76.02406311,1.0,70032.0,44.600978851,0.2328050286,1.0933418274,2.3289403915,0.6276138425,460437.71875,6453743.0,-2112.176025
8.8768730164,2152.6215993,2152.621582,74.654418945,1.0,70032.0,45.2615242,0.2310050428,1.3959258795,2.3306040764,0.7357376218,460437.71875,6453743.0,-2112.328125
8.8956575394,2152.7735993,2152.7736816,73.718063354,1.0,70000.0,40.663078308,0.2109826803,2.0645496845,2.3894953728,1.0088799,460437.71875,6453743.0,-2112.480225
8.8992614746,2152.9255993,2152.9255371,73.068351746,1.0,70000.0,37.804981232,0.1879005134,3.0602276325,2.4666903019,1.4558693171,460437.71875,6453743.0,-2112.63208
8.8889741898,2153.0775993,2153.0776367,72.709831238,1.0,70000.0,36.344322205,0.153388679,3.8173878193,2.5268661976,1.9489212036,460437.71875,6453743.0,-2112.783936
8.8907289505,2153.2295993,2153.2294922,72.784675598,1.0,70000.0,39.761478424,0.1322484165,3.2812232971,2.5010266304,1.9613144398,460437.71875,6453743.0,-2112.935791
8.8888807297,2153.3815993,2153.3815918,73.21660614,1.0,70000.0,44.368061066,0.13305749,2.5547063351,2.4858071804,1.5093317032,460437.75,6453743.0,-2113.087891
8.892624855,2153.5335993,2153.5336914,73.800926208,1.0,70000.0,42.110664368,0.1516799927,2.1176972389,2.4633879662,1.1753628254,460437.75,6453743.0,-2113.23999
8.8886156082,2153.6855993,2153.6855469,74.481887817,1.0,70000.0,38.63369751,0.1528632045,1.9386502504,2.4267373085,1.0355088711,460437.75,6453743.0,-2113.391846
8.8779373169,2153.8375993,2153.8376465,75.157859802,1.0,70000.0,40.813919067,0.1584516615,1.9019372463,2.4257068634,0.9921786189,460437.75,6453743.0,-2113.543945
8.8743448257,2153.9895993,2153.989502,75.659889221,1.0,70000.0,40.969444275,0.1597021073,1.9846611023,2.4089462757,1.0119915009,460437.75,6453743.0,-2113.695801
8.8830718994,2154.1415993,2154.1416016,75.934837341,1.0,70000.0,42.687320709,0.1828886271,2.1632540226,2.4213442802,1.1092627048,460437.75,6453743.0,-2113.8479
8.8881511688,2154.2935993,2154.2937012,76.028381348,1.0,70000.0,45.132556915,0.1814636141,2.2151613235,2.4313018322,1.213542223,460437.75,6453743.0,-2113.999756
8.8822240829,2154.4455993,2154.4455566,76.020957947,1.0,70000.0,44.517032623,0.1912416071,2.1827008724,2.4141969681,1.2526698112,460437.75,6453743.0,-2114.151611
8.8868150711,2154.5975993,2154.5976563,75.979537964,1.0,70000.0,42.57995224,0.1866427809,2.068803072,2.426928997,1.208211422,460437.75,6453743.0,-2114.303711
8.8911523819,2154.7495993,2154.7495117,75.943664551,1.0,70000.0,41.341369629,0.1880093664,1.816259861,2.4290456772,1.1046051979,460437.75,6453743.0,-2114.455566
8.888258934,2154.9015993,2154.9016113,75.909477234,1.0,70000.0,41.949012756,0.1954356134,1.6363539696,2.3864500523,0.9901875854,460437.75,6453743.0,-2114.607666
8.8811283112,2155.0535993,2155.0537109,75.809715271,1.0,70000.0,41.861545563,0.1988203973,1.5501486063,2.3843505383,0.9023428559,460437.78125,6453743.0,-2114.759766
8.882027626,2155.2055993,2155.2055664,75.57043457,1.0,70000.0,41.393306732,0.2067383677,1.587887764,2.3974382877,0.886819303,460437.78125,6453743.0,-2114.911621
8.8859004974,2155.3575993,2155.357666,75.192764282,1.0,70000.0,41.629386902,0.2009247243,1.8047218323,2.4118955135,0.974427104,460437.78125,6453743.0,-2115.063721
8.8789043427,2155.5095993,2155.5095215,74.861236572,1.0,70000.0,39.809047699,0.1980586499,2.0884287357,2.4202497005,1.1361180544,460437.78125,6453743.0,-2115.215576
8.8863182068,2155.6615993,2155.6616211,74.846252441,1.0,70000.0,38.692718506,0.1934374273,2.2675106525,2.4292359352,1.2423001528,460437.78125,6453743.0,-2115.367432
8.9000444412,2155.8135993,2155.8137207,75.119819641,1.0,70000.0,37.197860718,0.1861137152,2.2439615726,2.4318995476,1.2501703501,460437.78125,6453743.0,-2115.519531
8.9060354233,2155.9655993,2155.9655762,75.435310364,1.0,70000.0,37.913101196,0.1854184419,2.1116702557,2.4138600826,1.1898195744,460437.78125,6453743.0,-2115.671387
8.8975763321,2156.1175993,2156.1176758,75.655899048,1.0,70000.0,41.894104004,0.1897186041,2.064712286,2.4506061077,1.1449964046,460437.78125,6453743.0,-2115.823486
8.8840637207,2156.2695993,2156.2695313,75.787818909,1.0,70000.0,38.728912354,0.1906050146,2.1709439754,2.4512908459,1.1921510696,460437.78125,6453743.0,-2115.975342
8.888753891,2156.4215993,2156.4216309,75.898857117,1.0,70000.0,40.629867554,0.1945003867,2.3240623474,2.4447863102,1.2790255547,460437.78125,6453743.0,-2116.127441
8.8825740814,2156.5735993,2156.5734863,76.07207489,1.0,70000.0,40.114181519,0.1923466772,2.394048214,2.4583275318,1.3548202515,460437.8125,6453743.0,-2116.279297
8.8691644669,2156.7255993,2156.7255859,76.375862122,1.0,70000.0,39.203174591,0.1744622141,2.3870933056,2.4431319237,1.3768721819,460437.8125,6453743.0,-2116.431396
8.8715381622,2156.8775993,2156.8776855,76.855453491,1.0,70000.0,38.628997803,0.1690405756,2.2330379486,2.4239468575,1.3091021776,460437.8125,6453743.0,-2116.583252
8.8880443573,2157.0295993,2157.029541,77.399879456,1.0,70000.0,37.693252563,0.1725227535,2.0341310501,2.425532341,1.2106597424,460437.8125,6453743.0,-2116.735107
8.8987159729,2157.1815993,2157.1816406,77.817352295,1.0,70000.0,38.426002502,0.1825939864,1.826982975,2.4370667934,1.1096286774,460437.8125,6453743.0,-2116.887207
8.9037303925,2157.3335993,2157.3334961,78.046897888,1.0,70000.0,38.638500214,0.1990452707,1.5821012259,2.4204978943,0.9622097015,460437.8125,6453743.0,-2117.039063
8.904955864,2157.4855993,2157.4855957,78.146835327,1.0,70000.0,38.810726166,0.1986466348,1.3871269226,2.3766350746,0.8220217824,460437.8125,6453743.0,-2117.191162
8.904999733,2157.6375993,2157.6376953,78.185997009,1.0,70000.0,40.083328247,0.2304921448,1.2750638723,2.3615629673,0.754627645,460437.8125,6453743.0,-2117.343262
8.8924942017,2157.7895993,2157.7895508,78.195968628,1.0,70000.0,42.990753174,0.2363789976,1.2368457317,2.3748948574,0.726490438,460437.8125,6453743.0,-2117.495117
8.8726558685,2157.9415993,2157.9416504,78.200973511,1.0,70000.0,44.994819641,0.2226973325,1.2484966516,2.3724563122,0.7393748164,460437.8125,6453743.0,-2117.647217
8.8669309616,2158.0935993,2158.0935059,78.223884583,1.0,70032.0,44.688072205,0.225642547,1.3527656794,2.3822448254,0.819654882,460437.8125,6453743.0,-2117.799072
8.8848352432,2158.2455993,2158.2456055,78.250312805,1.0,70032.0,43.682762146,0.2268053442,1.5130671263,2.4104328156,0.9125816226,460437.84375,6453743.0,-2117.950928
8.8984308243,2158.3975993,2158.3977051,78.259880066,1.0,70032.0,43.233295441,0.2127376497,1.6917997599,2.4199221134,0.9886513948,460437.84375,6453743.0,-2118.103027
8.9075345993,2158.5495993,2158.5495605,78.25151825,1.0,70032.0,41.855396271,0.185025081,1.8035722971,2.4254729748,1.093085289,460437.84375,6453743.0,-2118.254883
8.8957767487,2158.7015993,2158.7016602,78.250488281,1.0,70032.0,42.044219971,0.1719323993,1.7422392368,2.4258656502,1.1230256557,460437.84375,6453743.0,-2118.406982
8.8811244965,2158.8535993,2158.8535156,78.289230347,1.0,70032.0,43.814685822,0.160809502,1.5343359709,2.4209725857,1.0427114964,460437.84375,6453743.0,-2118.558838
8.8859100342,2159.0055993,2159.0056152,78.347648621,1.0,70032.0,43.488739014,0.1858649701,1.2981028557,2.3894050121,0.8961959481,460437.84375,6453743.0,-2118.710938
8.8911838531,2159.1575993,2159.1577148,78.377189636,1.0,70032.0,42.644920349,0.2345274687,1.1418081522,2.3513426781,0.7869497538,460437.84375,6453743.0,-2118.863037
8.8926439285,2159.3095993,2159.3095703,78.340324402,1.0,70032.0,42.893997192,0.2465659976,1.0806597471,2.3448021412,0.7076177597,460437.84375,6453743.0,-2119.014648
8.8909864426,2159.4615993,2159.4616699,78.184501648,1.0,70032.0,43.202865601,0.24123469,1.1173368692,2.3795807362,0.6844776869,460437.84375,6453743.0,-2119.166748
8.888710022,2159.6135993,2159.6135254,77.867797852,1.0,70032.0,44.923366547,0.2226685137,1.1831851006,2.3894152641,0.7346439362,460437.84375,6453743.0,-2119.318604
8.8827295303,2159.7655993,2159.765625,77.356208801,1.0,70032.0,43.98399353,0.228158325,1.2553895712,2.383805275,0.7737805843,460437.875,6453743.0,-2119.470703
8.8761425018,2159.9175993,2159.9174805,76.696273804,1.0,70032.0,42.513702393,0.2362071872,1.4073634148,2.3754630089,0.8228081465,460437.875,6453743.0,-2119.622559
8.8819627762,2160.0695993,2160.0695801,76.024307251,1.0,70032.0,41.343353271,0.2273584604,1.6912069321,2.3747577667,0.9554719329,460437.875,6453743.0,-2119.774658
8.8832302094,2160.2215993,2160.2216797,75.37374115,1.0,70032.0,39.038597107,0.2122398019,2.0740120411,2.4001355171,1.1594003439,460437.875,6453743.0,-2119.926758
8.8781433105,2160.3735993,2160.3735352,74.778785706,1.0,70000.0,38.245925903,0.1828574985,2.6678712368,2.4431378841,1.4383239746,460437.875,6453743.0,-2120.078613
8.8845281601,2160.5255993,2160.5256348,74.353019714,1.0,70000.0,40.204555511,0.1599861383,3.1599183083,2.4808168411,1.7535637617,460437.875,6453743.0,-2120.230469
8.8849458694,2160.6775993,2160.6774902,74.125679016,1.0,70000.0,40.342567444,0.1449309289,3.3331830502,2.5042021275,1.8279812336,460437.875,6453743.0,-2120.382324
8.8734140396,2160.8295993,2160.8295898,74.071983337,1.0,70000.0,39.795650482,0.1410596669,3.2979521751,2.5281596184,1.7766165733,460437.875,6453743.0,-2120.534424
8.8682003021,2160.9815993,2160.9816895,74.202445984,1.0,70000.0,39.899944305,0.1483213156,3.1660659313,2.5292999744,1.6889027357,460437.875,6453743.0,-2120.686523
8.8756752014,2161.1335993,2161.1335449,74.577568054,1.0,70000.0,35.57093811,0.1542770416,2.8478233814,2.509190321,1.5434775352,460437.875,6453743.0,-2120.838379
8.8887462616,2161.2855993,2161.2856445,75.120735168,1.0,70000.0,46.598114014,0.1529581249,2.4776549339,2.4793379307,1.4083348513,460437.90625,6453743.0,-2120.990479
8.8887329102,2161.4375993,2161.4375,75.646247864,1.0,70000.0,51.405677795,0.155041948,2.2673220634,2.4319429398,1.2378835678,460437.90625,6453743.0,-2121.142334
8.888004303,2161.5895993,2161.5895996,76.103569031,1.0,70000.0,45.129329681,0.1683338135,2.0798168182,2.4269227982,1.1714178324,460437.90625,6453743.0,-2121.294434
8.8902177811,2161.7415993,2161.7416992,76.597091675,1.0,70000.0,41.405384064,0.1896110028,2.0507187843,2.4176390171,1.1347744465,460437.90625,6453743.0,-2121.446289
8.8878297806,2161.8935993,2161.8935547,77.141868591,1.0,70032.0,39.421180725,0.1917418391,2.0148806572,2.4102566242,1.1395814419,460437.90625,6453743.0,-2121.598145
8.8935623169,2162.0455993,2162.0456543,77.596458435,1.0,70032.0,38.017623901,0.1935986131,1.9000095129,2.3990941048,1.2562468052,460437.90625,6453743.0,-2121.750244
8.8978281021,2162.1975993,2162.1975098,77.885917664,1.0,70032.0,39.768341064,0.2070169002,1.7508510351,2.3972465992,1.1881309748,460437.90625,6453743.0,-2121.9021
8.8917989731,2162.3495993,2162.3496094,78.05304718,1.0,70032.0,41.471240997,0.2190528214,1.6082298756,2.4011259079,0.9942156672,460437.90625,6453743.0,-2122.054199
