CALI,DEPT,DEPTH_MD,DTC,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,GR,NPHI,RDEP,RHOB,RMED,X_LOC,Y_LOC,Z_LOC
17.293664932,1151.776,1151.776001,133.55117798,1.0,65000.0,56.998382568,0.5999144912,1.6208860874,1.9940551519,1.4615684748,436812.9375,6462990.5,-1126.743408
17.363323212,1151.928,1151.9279785,133.39370728,1.0,65030.0,53.070877075,0.5890346169,1.5991849899,2.0004403591,1.46796,436812.9375,6462990.5,-1126.895386
17.306394577,1152.08,1152.0799561,135.01968384,1.0,65030.0,52.894161224,0.5954430103,1.5767941475,2.0072553158,1.4617483616,436812.9375,6462990.5,-1127.047363
17.303955078,1152.232,1152.2320557,136.6607666,1.0,65030.0,56.147445679,0.6104481816,1.5542780161,2.0170853138,1.4349364042,436812.9375,6462990.5,-1127.199341
17.368221283,1152.384,1152.3840332,136.61581421,1.0,65030.0,60.812625885,0.6145867705,1.5368404388,2.0276217461,1.4041279554,436812.9375,6462990.5,-1127.351318
17.433296204,1152.536,1152.5360107,134.9360199,1.0,65030.0,63.83285141,0.6009938121,1.5269428492,2.0335755348,1.3883981705,436812.9375,6462990.5,-1127.503296
17.468294144,1152.688,1152.6879883,134.49966431,1.0,65000.0,64.696495056,0.5763171315,1.5223230124,2.0339932442,1.3834152222,436812.9375,6462990.5,-1127.655273
17.418153763,1152.84,1152.8399658,134.99835205,1.0,65000.0,63.613792419,0.5428779125,1.5258302689,2.0305116177,1.3752183914,436812.9375,6462990.5,-1127.807251
17.39418602,1152.992,1152.9919434,136.04626465,1.0,65000.0,62.147331238,0.5182313919,1.537525177,2.0274267197,1.3853734732,436812.9375,6462990.5,-1127.959229
17.4870224,1153.144,1153.144043,138.03445435,1.0,65000.0,61.592353821,0.5288696289,1.5456545353,2.0310344696,1.4431372881,436812.9375,6462990.5,-1128.111328
17.525499344,1153.296,1153.2960205,137.36187744,1.0,65000.0,61.862037659,0.5671935678,1.5476795435,2.0420069695,1.5071929693,436812.9375,6462990.5,-1128.263306
17.531738281,1153.448,1153.447998,135.80020142,1.0,65000.0,63.161396027,0.5956140757,1.5503104925,2.0524017811,1.5339138508,436812.9375,6462990.5,-1128.415283
17.628221512,1153.6,1153.5999756,133.87400818,1.0,65000.0,63.979164124,0.602663517,1.5547529459,2.0530529022,1.5375560522,436812.9375,6462990.5,-1128.567261
17.707717896,1153.752,1153.7519531,131.02886963,1.0,65000.0,63.861095428,0.6161627173,1.5592935085,2.0419666767,1.5249460936,436812.9375,6462990.5,-1128.719238
17.687911987,1153.904,1153.9040527,131.63877869,1.0,65000.0,63.118549347,0.6419649124,1.5619481802,2.0251188278,1.4883984327,436812.9375,6462990.5,-1128.871338
17.607830048,1154.056,1154.0560303,134.30610657,1.0,65000.0,63.487903595,0.6392138004,1.5602909327,2.0102510452,1.4440046549,436812.9375,6462990.5,-1129.023315
17.530118942,1154.208,1154.2080078,138.36450195,1.0,65000.0,65.479858398,0.5949314237,1.5526566505,1.9998869896,1.4107629061,436812.9375,6462990.5,-1129.175293
17.458662033,1154.36,1154.3599854,141.27854919,1.0,65000.0,68.042259216,0.5401518345,1.539934516,1.9968703985,1.3971465826,436812.9375,6462990.5,-1129.327271
17.450069427,1154.512,1154.5119629,140.8421936,1.0,65000.0,69.129371643,0.5150749683,1.5256254673,1.9984945059,1.4077905416,436812.9375,6462990.5,-1129.479248
17.583417892,1154.664,1154.6639404,140.04264832,1.0,65000.0,67.714782715,0.5303167701,1.5156222582,1.9997426271,1.4287160635,436812.9375,6462990.5,-1129.631104
17.729328156,1154.816,1154.81604,138.32185364,1.0,65000.0,66.913551331,0.5559940934,1.5129308701,2.0031635761,1.4414284229,436812.9375,6462990.5,-1129.783203
17.7781353,1154.968,1154.9680176,137.88877869,1.0,65000.0,66.820159912,0.5711711049,1.515209198,2.0100643635,1.4416515827,436812.9375,6462990.5,-1129.935181
17.752145767,1155.12,1155.1199951,136.94816589,1.0,65000.0,67.762207031,0.5722689033,1.5187706947,2.0161905289,1.4370164871,436812.9375,6462990.5,-1130.087158
17.666481018,1155.272,1155.2719727,136.90354919,1.0,65000.0,69.435554504,0.5671136975,1.5196516514,2.0148370266,1.4354265928,436812.9375,6462990.5,-1130.239136
17.552442551,1155.424,1155.4239502,137.70210266,1.0,65000.0,69.722122192,0.5634818673,1.5147197247,2.0072095394,1.4399927855,436812.9375,6462990.5,-1130.391113
17.505138397,1155.576,1155.5760498,138.62466431,1.0,65000.0,68.999961853,0.5684629083,1.5045038462,2.0012276173,1.4490253925,436812.9375,6462990.5,-1130.543213
17.564464569,1155.728,1155.7280273,139.32185364,1.0,65000.0,67.904930115,0.5819736123,1.4933637381,1.9992718697,1.4508707523,436812.9375,6462990.5,-1130.69519
17.589834213,1155.88,1155.8800049,140.24638367,1.0,65000.0,67.413398743,0.5936542749,1.4842128754,2.001087904,1.4355739355,436812.9375,6462990.5,-1130.847168
17.522361755,1156.032,1156.0319824,140.7739563,1.0,65000.0,66.66872406,0.5944415331,1.4762278795,2.0066096783,1.4079694748,436812.9375,6462990.5,-1130.999146
17.48887825,1156.184,1156.18396,140.89862061,1.0,65000.0,62.600975037,0.5763410926,1.4662034512,2.0126264095,1.3856647015,436812.9375,6462990.5,-1131.151123
17.5148983,1156.336,1156.3360596,140.90682983,1.0,65000.0,56.959033966,0.5486646891,1.4518418312,2.0142726898,1.3803386688,436812.9375,6462990.5,-1131.303223
17.557287216,1156.488,1156.4880371,140.43110657,1.0,65000.0,54.672847748,0.5352442265,1.4372056723,2.0089986324,1.384983182,436812.9375,6462990.5,-1131.4552
17.611181259,1156.64,1156.6400146,140.35137939,1.0,65000.0,56.387950897,0.5508722663,1.4286267757,2.003916502,1.3845740557,436812.9375,6462990.5,-1131.607056
17.681148529,1156.792,1156.7919922,141.50886536,1.0,65000.0,59.660491943,0.5765449405,1.4272962809,2.0059154034,1.373975873,436812.9375,6462990.5,-1131.759033
17.732570648,1156.944,1156.9439697,141.9271698,1.0,65000.0,61.98828125,0.5776934028,1.4308745861,2.0101850033,1.3639655113,436812.9375,6462990.5,-1131.911011
17.717256546,1157.096,1157.0959473,141.19488525,1.0,65000.0,64.013442993,0.5666915774,1.4376174212,2.011131525,1.3640574217,436812.9375,6462990.5,-1132.062988
17.701942444,1157.248,1157.2480469,142.0610199,1.0,65000.0,65.653434753,0.5747461915,1.445805192,2.0103855133,1.3716807365,436812.9375,6462990.5,-1132.215088
17.651172638,1157.4,1157.4000244,141.58201599,1.0,65000.0,64.868469238,0.585146904,1.4552420378,2.0096423626,1.3819442987,436812.9375,6462990.5,-1132.367065
17.639661789,1157.552,1157.552002,140.9153595,1.0,65000.0,61.626457214,0.5796928406,1.4663945436,2.0088443756,1.3943538666,436812.9375,6462990.5,-1132.519043
17.733158112,1157.704,1157.7039795,141.46522522,1.0,65000.0,58.125679016,0.5750350356,1.4767096043,2.0062265396,1.4104440212,436812.9375,6462990.5,-1132.671021
17.738126755,1157.856,1157.855957,139.83988953,1.0,65000.0,56.854763031,0.6086909175,1.484262228,1.9976855516,1.4286587238,436812.9375,6462990.5,-1132.822998
17.571943283,1158.008,1158.0080566,139.01968384,1.0,65000.0,56.443668365,0.6714969277,1.4889082909,1.9847589731,1.439702034,436812.9375,6462990.5,-1132.975098
17.409730911,1158.16,1158.1600342,139.17338562,1.0,65000.0,55.919090271,0.6907389164,1.4905081987,1.9761009216,1.4381803274,436812.9375,6462990.5,-1133.127075
17.409072876,1158.312,1158.3120117,139.4850769,1.0,65000.0,55.862361908,0.6630777121,1.4904915094,1.9745415449,1.4284898043,436812.9375,6462990.5,-1133.279053
17.506591797,1158.464,1158.4639893,139.93701172,1.0,65000.0,56.713481903,0.6317222118,1.4890059233,1.9803137779,1.4145064354,436812.9375,6462990.5,-1133.43103
17.545536041,1158.616,1158.6159668,140.92651367,1.0,65000.0,57.414039612,0.6124973893,1.483576417,1.994071722,1.3987801075,436812.9375,6462990.5,-1133.583008
17.502155304,1158.768,1158.7679443,140.57217407,1.0,65000.0,55.899738312,0.6114128828,1.4748749733,2.0075218678,1.3815114498,436812.9375,6462990.5,-1133.734985
17.491970062,1158.92,1158.9200439,141.01771545,1.0,65000.0,52.964557648,0.614580214,1.4662115574,2.0133621693,1.3661016226,436812.9375,6462990.5,-1133.886963
17.472776413,1159.072,1159.0720215,141.1771698,1.0,65000.0,51.363704681,0.6308999658,1.4627534151,2.0099673271,1.3577792645,436812.9375,6462990.5,-1134.03894
17.406257629,1159.224,1159.223999,141.53411865,1.0,65000.0,52.072624207,0.6471400261,1.4672141075,2.0023610592,1.3544181585,436812.9375,6462990.5,-1134.190918
17.332830429,1159.376,1159.3759766,141.69979858,1.0,65030.0,55.387088776,0.6332134008,1.4772107601,1.9937821627,1.3523739576,436812.9375,6462990.5,-1134.342896
17.305009842,1159.528,1159.5279541,141.42420959,1.0,65030.0,60.372829437,0.596888721,1.4886404276,1.9815971851,1.3580679893,436812.9375,6462990.5,-1134.494873
17.408109665,1159.68,1159.6800537,141.65354919,1.0,65000.0,62.952152252,0.5788623691,1.4973599911,1.9728289843,1.3822255135,436812.9375,6462990.5,-1134.646973
17.525823593,1159.832,1159.8320313,140.74803162,1.0,65000.0,60.263275146,0.5996234417,1.5007984638,1.9785518646,1.4188731909,436812.9375,6462990.5,-1134.79895
17.549667358,1159.984,1159.9840088,138.87664795,1.0,65000.0,54.812404633,0.6209151149,1.5008897781,1.9945453405,1.4432902336,436812.9375,6462990.5,-1134.950928
17.584733963,1160.136,1160.1359863,138.12072754,1.0,65000.0,52.171916962,0.6156114936,1.5045897961,1.9962720871,1.4391572475,436812.9375,6462990.5,-1135.102905
17.662315369,1160.288,1160.2879639,139.20669556,1.0,65000.0,54.498416901,0.5811414123,1.5134621859,1.9687099457,1.4147511721,436812.9375,6462990.5,-1135.254883
17.648685455,1160.44,1160.4399414,140.95210266,1.0,65030.0,58.04932785,0.5502502918,1.5196061134,1.926004529,1.3862892389,436812.9375,6462990.5,-1135.40686
17.555011749,1160.592,1160.592041,142.64108276,1.0,65030.0,60.10092926,0.5612719655,1.5178200006,1.8995585442,1.369904995,436812.9375,6462990.5,-1135.55896
17.484764099,1160.744,1160.7440186,143.44685364,1.0,65000.0,61.938175201,0.6031938791,1.5110653639,1.9041610956,1.376234293,436812.9375,6462990.5,-1135.710938
17.442779541,1160.896,1160.8959961,140.82513428,1.0,65000.0,65.830169678,0.634562254,1.5060863495,1.9208954573,1.3909169436,436812.9375,6462990.5,-1135.862915
17.404268265,1161.048,1161.0479736,139.34875488,1.0,65000.0,69.342430115,0.618637383,1.5094484091,1.9306824207,1.392739892,436812.9375,6462990.5,-1136.014771
17.374113083,1161.2,1161.1999512,139.32972717,1.0,65000.0,69.501296997,0.5754922032,1.521292448,1.9306981564,1.3866491318,436812.9375,6462990.5,-1136.166748
17.486692429,1161.352,1161.3520508,141.16239929,1.0,65000.0,68.069534302,0.5552795529,1.534756422,1.9352049828,1.3908736706,436812.9375,6462990.5,-1136.318848
17.742191315,1161.504,1161.5040283,141.487854,1.0,65000.0,66.769790649,0.5625408888,1.5427305698,1.9541480541,1.4096741676,436812.9375,6462990.5,-1136.470825
17.78768158,1161.656,1161.6560059,141.31594849,1.0,65000.0,65.78502655,0.5754181147,1.5445162058,1.9796793461,1.4298957586,436812.9375,6462990.5,-1136.622803
17.632448196,1161.808,1161.8079834,140.50886536,1.0,65000.0,63.698886871,0.5827932954,1.5448087454,1.9988619089,1.4349085093,436812.90625,6462990.5,-1136.77478
17.478469849,1161.96,1161.9599609,138.2142334,1.0,65000.0,61.090145111,0.6001745462,1.5461289883,1.993522048,1.4209067822,436812.90625,6462990.5,-1136.926758
17.327020645,1162.112,1162.1120605,139.29823303,1.0,65000.0,60.117359161,0.6265237331,1.5477690697,1.9669870138,1.3977799416,436812.90625,6462990.5,-1137.078857
17.312858582,1162.264,1162.2640381,141.26148987,1.0,65000.0,60.122348785,0.6272722483,1.547880888,1.9333364964,1.3832107782,436812.90625,6462990.5,-1137.230835
17.369873047,1162.416,1162.4160156,142.72966003,1.0,65000.0,60.467056274,0.5974327922,1.5440223217,1.9094561338,1.3862663507,436812.90625,6462990.5,-1137.382813
17.473875046,1162.568,1162.5679932,142.41142273,1.0,65000.0,59.774993896,0.5723907948,1.5348088741,1.9051105976,1.3952320814,436812.90625,6462990.5,-1137.53479
17.498195648,1162.72,1162.7199707,141.22276306,1.0,65000.0,58.399669647,0.566227138,1.5224809647,1.9204293489,1.3988302946,436812.90625,6462990.5,-1137.686768
17.589265823,1162.872,1162.8719482,139.32907104,1.0,65000.0,59.258686066,0.5627199411,1.5097376108,1.9463074207,1.4005266428,436812.90625,6462990.5,-1137.838745
17.618753433,1163.024,1163.0240479,138.72341919,1.0,65000.0,62.342983246,0.5617080331,1.4953733683,1.9633306265,1.403537035,436812.90625,6462990.5,-1137.990723
17.654949188,1163.176,1163.1760254,138.53707886,1.0,65000.0,63.707134247,0.6008163691,1.4824900627,1.9624527693,1.399510026,436812.90625,6462990.5,-1138.1427
17.676450729,1163.328,1163.3280029,140.84022522,1.0,65000.0,62.682678223,0.6785876751,1.4732449055,1.950564146,1.3774306774,436812.90625,6462990.5,-1138.294678
17.564790726,1163.48,1163.4799805,142.16436768,1.0,65000.0,61.189846039,0.7331521511,1.4618074894,1.9363796711,1.3470408916,436812.90625,6462990.5,-1138.446655
17.439357758,1163.632,1163.631958,142.67454529,1.0,65000.0,61.193622589,0.7222406268,1.4441555738,1.9322441816,1.3328869343,436812.90625,6462990.5,-1138.598633
17.50138855,1163.784,1163.7840576,141.55052185,1.0,65000.0,61.169361115,0.6700745821,1.4235464334,1.93366611,1.3397141695,436812.90625,6462990.5,-1138.750732
17.63940239,1163.936,1163.9360352,142.41633606,1.0,65000.0,59.916885376,0.6335904598,1.4052778482,1.9409236908,1.3449969292,436812.90625,6462990.5,-1138.90271
17.671367645,1164.088,1164.0880127,143.14468384,1.0,65000.0,58.89289856,0.6234493256,1.394343257,1.9499064684,1.3260843754,436812.90625,6462990.5,-1139.054688
17.686639786,1164.24,1164.2399902,143.52493286,1.0,65000.0,58.957450867,0.606261611,1.3923447132,1.9529542923,1.2933647633,436812.90625,6462990.5,-1139.206665
17.799432755,1164.392,1164.3919678,143.94094849,1.0,65000.0,60.436912537,0.576990962,1.3929489851,1.950830698,1.2709209919,436812.90625,6462990.5,-1139.358643
17.792552948,1164.544,1164.5439453,142.67749023,1.0,65000.0,61.998313904,0.5470405221,1.3918527365,1.941509366,1.2734196186,436812.90625,6462990.5,-1139.51062
17.694555283,1164.696,1164.6960449,141.16174316,1.0,65000.0,63.288604736,0.5281368494,1.3939361572,1.9323114157,1.2955368757,436812.90625,6462990.5,-1139.66272
17.804920197,1164.848,1164.8480225,141.99015808,1.0,65000.0,65.410606384,0.526928544,1.4012190104,1.9330482483,1.3211973906,436812.90625,6462990.5,-1139.814697
17.937206268,1165.0,1165.0,141.80052185,1.0,65000.0,68.853004456,0.5418675542,1.4152618647,1.9399092197,1.335213542,436812.90625,6462990.5,-1139.966675
17.941215515,1165.152,1165.1519775,143.11219788,1.0,65000.0,71.832061768,0.5556722283,1.4361419678,1.9506587982,1.3388528824,436812.90625,6462990.5,-1140.118652
17.945224762,1165.304,1165.3039551,142.71063232,1.0,65000.0,72.721496582,0.5565824509,1.4576478004,1.9585329294,1.3450095654,436812.90625,6462990.5,-1140.270508
17.876155853,1165.456,1165.4560547,141.46029663,1.0,65000.0,70.831962585,0.548558414,1.4759352207,1.9654070139,1.3568304777,436812.90625,6462990.5,-1140.422607
17.694993973,1165.608,1165.6080322,140.09710693,1.0,65000.0,67.639060974,0.5416576266,1.4914878607,1.9703915119,1.3748246431,436812.90625,6462990.5,-1140.574585
17.632484436,1165.76,1165.7600098,139.03739929,1.0,65000.0,63.188674927,0.5407671332,1.5045638084,1.9732151031,1.3956224918,436812.90625,6462990.5,-1140.726563
17.59069252,1165.912,1165.9119873,137.98950195,1.0,65000.0,59.133117676,0.5510933399,1.5117659569,1.9788330793,1.4141757488,436812.90625,6462990.5,-1140.87854
17.575361252,1166.064,1166.0639648,137.49310303,1.0,65000.0,58.543403625,0.5816820264,1.5117446184,1.9874145985,1.4346280098,436812.90625,6462990.5,-1141.030518
17.663597107,1166.216,1166.2159424,137.11909485,1.0,65000.0,61.66147995,0.6049998999,1.5052326918,1.9903377295,1.4493770599,436812.90625,6462990.5,-1141.182495
17.742387772,1166.368,1166.368042,136.77133179,1.0,65000.0,65.166297913,0.6045401692,1.4927927256,1.9813294411,1.4403026104,436812.90625,6462990.5,-1141.334595
17.638910294,1166.52,1166.5200195,138.38287354,1.0,65000.0,66.081192017,0.5896260738,1.4762556553,1.9702315331,1.4095839262,436812.90625,6462990.5,-1141.486572
17.524534225,1166.672,1166.6719971,139.13583374,1.0,65000.0,66.027267456,0.5742070079,1.4575003386,1.9738475084,1.3760089874,436812.90625,6462991.0,-1141.63855
17.526136398,1166.824,1166.8239746,140.50787354,1.0,65000.0,66.08417511,0.5667417645,1.4374248981,1.9824109077,1.3485337496,436812.90625,6462991.0,-1141.790527
17.520259857,1166.976,1166.9759521,142.00262451,1.0,65000.0,67.584472656,0.5671591163,1.417878747,1.9822297096,1.3207387924,436812.90625,6462991.0,-1141.942505
17.606718063,1167.128,1167.1280518,143.0,1.0,65000.0,66.778686523,0.5870789886,1.4022911787,1.9820744991,1.2985029221,436812.90625,6462991.0,-1142.094604
17.738142014,1167.28,1167.2800293,143.37400818,1.0,65000.0,64.297454834,0.6138866544,1.3938664198,1.9915400743,1.2956880331,436812.90625,6462991.0,-1142.24646
17.770145416,1167.432,1167.4320068,143.74803162,1.0,65000.0,62.599380493,0.6165867448,1.3938002586,2.0092411041,1.3070629835,436812.90625,6462991.0,-1142.398438
17.731868744,1167.584,1167.5839844,142.75787354,1.0,65000.0,64.173171997,0.5996180177,1.4003216028,2.0117032528,1.3183351755,436812.90625,6462991.0,-1142.550415
17.753797531,1167.736,1167.7359619,141.76049805,2.0,65000.0,66.994781494,0.5914415717,1.4089473486,2.0059597492,1.3348516226,436812.90625,6462991.0,-1142.702393
17.827362061,1167.888,1167.8879395,140.39305115,2.0,65000.0,64.588882446,0.6169708371,1.417514205,2.0042388439,1.3687280416,436812.90625,6462991.0,-1142.85437
17.802804947,1168.04,1168.0400391,138.16043091,2.0,65000.0,58.020370483,0.6529007554,1.4222863913,2.0093898773,1.4097836018,436812.90625,6462991.0,-1143.00647
17.653465271,1168.192,1168.1920166,136.16174316,2.0,65000.0,53.700511932,0.6478059292,1.4250751734,2.0134131908,1.4314373732,436812.90625,6462991.0,-1143.158447
17.534988403,1168.344,1168.3439941,138.45013428,2.0,65030.0,57.959018707,0.5874267817,1.4324787855,2.0047111511,1.4189734459,436812.90625,6462991.0,-1143.310425
17.408748627,1168.496,1168.4959717,140.94094849,2.0,65030.0,67.150932312,0.5235689282,1.4414206743,1.9923685789,1.3853331804,436812.90625,6462991.0,-1143.462402
17.348819733,1168.648,1168.6479492,141.12171936,2.0,65030.0,71.946838379,0.523080945,1.443172574,1.9905287027,1.3567633629,436812.90625,6462991.0,-1143.61438
17.418560028,1168.8,1168.8000488,141.73194885,2.0,65000.0,67.852760315,0.584444046,1.4380967617,2.0006742477,1.3517855406,436812.90625,6462991.0,-1143.766479
17.460887909,1168.952,1168.9520264,140.78149414,2.0,65000.0,63.173545837,0.6382886767,1.4286340475,2.0069470406,1.3644313812,436812.90625,6462991.0,-1143.918457
17.529714584,1169.104,1169.1040039,139.78411865,2.0,65030.0,63.742618561,0.6399722695,1.4200478792,2.0032217503,1.3727782965,436812.90625,6462991.0,-1144.070435
17.599365234,1169.256,1169.2559814,140.05101013,2.0,65030.0,67.323516846,0.601947248,1.4197630882,1.994954586,1.363853097,436812.90625,6462991.0,-1144.222412
17.632246017,1169.408,1169.407959,140.36270142,2.0,65030.0,69.214485168,0.5705868006,1.4238219261,1.9867856503,1.3472174406,436812.90625,6462991.0,-1144.37439
17.634716034,1169.56,1169.5600586,140.97375488,2.0,65030.0,69.87815094,0.563111186,1.4254658222,1.9760919809,1.3372853994,436812.90625,6462991.0,-1144.526367
17.591215134,1169.712,1169.7120361,141.9553833,2.0,65000.0,68.87978363,0.5732287169,1.4252240658,1.9701225758,1.3421156406,436812.90625,6462991.0,-1144.678345
17.511901855,1169.864,1169.8640137,142.71456909,2.0,65000.0,65.433578491,0.5740212798,1.4236607552,1.963939786,1.3513948917,436812.90625,6462991.0,-1144.830322
17.48541069,1170.016,1170.0159912,142.27493286,2.0,65000.0,61.082706451,0.5581429601,1.4225765467,1.9658972025,1.3506958485,436812.90625,6462991.0,-1144.9823
17.559158325,1170.168,1170.1679688,141.77624512,2.0,65000.0,58.558170319,0.5413585901,1.4251509905,1.9714455605,1.347614646,436812.90625,6462991.0,-1145.134277
17.615711212,1170.32,1170.3199463,139.86022949,2.0,65000.0,56.34305954,0.5415642858,1.4289277792,1.9776155949,1.350225091,436812.90625,6462991.0,-1145.286255
17.661527634,1170.472,1170.4720459,139.98556519,2.0,65000.0,54.055599213,0.5687981248,1.4286817312,1.9849126339,1.3582493067,436812.90625,6462991.0,-1145.438354
17.698184967,1170.624,1170.6240234,141.05708313,2.0,65000.0,56.181907654,0.5913785696,1.4263961315,1.9890884161,1.3655239344,436812.90625,6462991.0,-1145.590332
17.715337753,1170.776,1170.776001,139.13386536,2.0,65000.0,60.90171814,0.5929694176,1.4228259325,1.9950699806,1.3721741438,436812.90625,6462991.0,-1145.74231
17.742609024,1170.928,1170.9279785,139.4671936,2.0,65000.0,63.727478027,0.5743917227,1.4184887409,1.9957777262,1.3743380308,436812.90625,6462991.0,-1145.894287
17.838853836,1171.08,1171.0799561,139.38352966,2.0,65000.0,65.567016602,0.5473449826,1.4152402878,1.9898070097,1.364934206,436812.90625,6462991.0,-1146.046265
17.92080307,1171.232,1171.2320557,139.14271545,2.0,65000.0,66.876113892,0.5365240574,1.4123394489,1.9799797535,1.3459050655,436812.90625,6462991.0,-1146.198364
17.838794708,1171.384,1171.3840332,142.13615417,2.0,65000.0,67.268104553,0.5467615724,1.4054621458,1.9915982485,1.3343291283,436812.90625,6462991.0,-1146.350342
17.696937561,1171.536,1171.5360107,143.06791687,2.0,65000.0,65.455200195,0.5528527498,1.3955798149,2.000556469,1.3320119381,436812.90625,6462991.0,-1146.502319
17.653308868,1171.688,1171.6879883,141.62796021,2.0,65000.0,61.453430176,0.5430209637,1.3916383982,2.0054516792,1.326867342,436812.90625,6462991.0,-1146.654297
17.631658554,1171.84,1171.8399658,142.41864014,2.0,65000.0,58.893501282,0.5398339033,1.39281106,2.0016658306,1.3098142147,436812.90625,6462991.0,-1146.806274
17.72836113,1171.992,1171.9919434,140.89698792,2.0,65000.0,58.206386566,0.5670070648,1.3948982954,2.0062158108,1.300206542,436812.90625,6462991.0,-1146.958252
17.828104019,1172.144,1172.144043,140.97834778,2.0,65000.0,60.929840088,0.6027430892,1.3982319832,2.0091938972,1.3210595846,436812.90625,6462991.0,-1147.110229
17.766931534,1172.296,1172.2960205,140.77230835,2.0,65000.0,61.30891037,0.62367028,1.4037276506,2.0057549477,1.3522613049,436812.90625,6462991.0,-1147.262207
17.70353508,1172.448,1172.447998,141.31758118,2.0,65000.0,58.520904541,0.6410327554,1.4132088423,1.9962795973,1.362211585,436812.90625,6462991.0,-1147.414185
17.627613068,1172.6,1172.5999756,142.84645081,2.0,65030.0,59.614131927,0.6454413533,1.426012516,1.989566803,1.3492852449,436812.90625,6462991.0,-1147.566162
17.609619141,1172.752,1172.7519531,142.887146,2.0,65030.0,64.733566284,0.6367449164,1.4375255108,1.9939284325,1.3508226871,436812.875,6462991.0,-1147.71814
17.573503494,1172.904,1172.9040527,142.76246643,2.0,65030.0,71.036476135,0.6334698796,1.439434886,1.9992666245,1.3747481108,436812.875,6462991.0,-1147.870239
17.46688652,1173.056,1173.0560303,141.17913818,2.0,65000.0,72.209907532,0.6423413754,1.4308490753,1.997469902,1.388438344,436812.875,6462991.0,-1148.022217
17.420948029,1173.208,1173.2080078,140.55249023,2.0,65000.0,71.431976318,0.6422989964,1.4165879488,1.9905741215,1.383056283,436812.875,6462991.0,-1148.174194
17.440713882,1173.36,1173.3599854,139.83070374,2.0,65000.0,71.966110229,0.6210753918,1.3966085911,1.9883829355,1.3811775446,436812.875,6462991.0,-1148.326172
17.415998459,1173.512,1173.5119629,141.30708313,2.0,65000.0,71.224464417,0.5948137641,1.3770365715,1.9983706474,1.389647603,436812.875,6462991.0,-1148.478149
17.39720726,1173.664,1173.6639404,139.94750977,2.0,65000.0,69.936981201,0.5909848213,1.3762526512,2.0035130978,1.3706792593,436812.875,6462991.0,-1148.630127
17.440755844,1173.816,1173.81604,143.06692505,2.0,65000.0,68.103538513,0.6048293114,1.3961437941,1.982665658,1.3015729189,436812.875,6462991.0,-1148.782227
17.570953369,1173.968,1173.9680176,147.79920959,2.0,65000.0,63.820049286,0.6164730787,1.417327404,1.9511073828,1.2334650755,436812.875,6462991.0,-1148.934204
